ID,YEAR,MONTH,H,H_std,H_med,S,S_med,ET,ST,T,P,FL,SL,CL,UL,WL,A,lon,lat
1,2001,1,409.94,249.63,358.15,3.38,1.96,-5.581e-07,269.13,264.83,27.79,3.53,42.9,0.0,0.01,1.9,39613.01,22.09614636767742,67.89912344563412
1,2001,2,409.94,249.63,358.15,3.38,1.96,8.429e-07,268.54,258.89,33.02,3.53,42.9,0.0,0.01,1.9,39613.01,22.09614636767742,67.89912344563412
1,2001,3,409.94,249.63,358.15,3.38,1.96,9.782e-07,268.2,259.2,14.52,3.53,42.9,0.0,0.01,1.9,39613.01,22.09614636767742,67.89912344563412
1,2001,4,409.94,249.63,358.15,3.38,1.96,3.6143e-06,269.78,267.2,54.14,3.53,42.9,0.0,0.01,1.9,39613.01,22.09614636767742,67.89912344563412
1,2001,5,409.94,249.63,358.15,3.38,1.96,8.0285e-06,272.66,273.52,34.49,3.53,42.9,0.0,0.01,1.9,39613.01,22.09614636767742,67.89912344563412
1,2001,6,409.94,249.63,358.15,3.38,1.96,2.25451e-05,282.11,282.68,60.52,3.53,42.9,0.0,0.01,1.9,39613.01,22.09614636767742,67.89912344563412
1,2001,7,409.94,249.63,358.15,3.38,1.96,2.33519e-05,284.03,283.94,104.7,3.53,42.9,0.0,0.01,1.9,39613.01,22.09614636767742,67.89912344563412
1,2001,8,409.94,249.63,358.15,3.38,1.96,1.43535e-05,282.64,283.03,77.1,3.53,42.9,0.0,0.01,1.9,39613.01,22.09614636767742,67.89912344563412
1,2001,9,409.94,249.63,358.15,3.38,1.96,8.3532e-06,279.84,280.08,49.85,3.53,42.9,0.0,0.01,1.9,39613.01,22.09614636767742,67.89912344563412
1,2001,10,409.94,249.63,358.15,3.38,1.96,6.605e-07,272.84,272.95,46.83,3.53,42.9,0.0,0.01,1.9,39613.01,22.09614636767742,67.89912344563412
1,2001,11,409.94,249.63,358.15,3.38,1.96,1.354e-07,267.93,267.08,50.96,3.53,42.9,0.0,0.01,1.9,39613.01,22.09614636767742,67.89912344563412
1,2001,12,409.94,249.63,358.15,3.38,1.96,1.1521e-06,269.14,263.71,21.54,3.53,42.9,0.0,0.01,1.9,39613.01,22.09614636767742,67.89912344563412
1,2002,1,409.94,249.63,358.15,3.38,1.96,6.416e-07,268.04,262.72,45.78,4.36,42.83,0.0,0.01,1.86,39613.01,22.09614636767742,67.89912344563412
1,2002,2,409.94,249.63,358.15,3.38,1.96,1.138e-07,268.57,264.53,46.21,4.36,42.83,0.0,0.01,1.86,39613.01,22.09614636767742,67.89912344563412
1,2002,3,409.94,249.63,358.15,3.38,1.96,1.6691e-06,269.54,265.36,26.79,4.36,42.83,0.0,0.01,1.86,39613.01,22.09614636767742,67.89912344563412
1,2002,4,409.94,249.63,358.15,3.38,1.96,3.618e-06,270.65,271.22,22.13,4.36,42.83,0.0,0.01,1.86,39613.01,22.09614636767742,67.89912344563412
1,2002,5,409.94,249.63,358.15,3.38,1.96,1.39407e-05,276.84,277.93,13.53,4.36,42.83,0.0,0.01,1.86,39613.01,22.09614636767742,67.89912344563412
1,2002,6,409.94,249.63,358.15,3.38,1.96,2.55166e-05,285.27,285.4,43.64,4.36,42.83,0.0,0.01,1.86,39613.01,22.09614636767742,67.89912344563412
1,2002,7,409.94,249.63,358.15,3.38,1.96,2.5672e-05,286.1,286.06,107.04,4.36,42.83,0.0,0.01,1.86,39613.01,22.09614636767742,67.89912344563412
1,2002,8,409.94,249.63,358.15,3.38,1.96,2.24539e-05,285.18,285.58,36.23,4.36,42.83,0.0,0.01,1.86,39613.01,22.09614636767742,67.89912344563412
1,2002,9,409.94,249.63,358.15,3.38,1.96,7.6041e-06,277.73,277.53,49.98,4.36,42.83,0.0,0.01,1.86,39613.01,22.09614636767742,67.89912344563412
1,2002,10,409.94,249.63,358.15,3.38,1.96,2.219e-06,269.23,268.43,22.44,4.36,42.83,0.0,0.01,1.86,39613.01,22.09614636767742,67.89912344563412
1,2002,11,409.94,249.63,358.15,3.38,1.96,2.545e-07,266.05,263.03,13.52,4.36,42.83,0.0,0.01,1.86,39613.01,22.09614636767742,67.89912344563412
1,2002,12,409.94,249.63,358.15,3.38,1.96,8.239e-07,265.81,261.13,17.45,4.36,42.83,0.0,0.01,1.86,39613.01,22.09614636767742,67.89912344563412
1,2003,1,409.94,249.63,358.15,3.38,1.96,7.907e-07,265.7,257.3,45.11,4.12,41.88,0.0,0.01,1.84,39613.01,22.09614636767742,67.89912344563412
1,2003,2,409.94,249.63,358.15,3.38,1.96,5.301e-07,268.94,267.06,17.05,4.12,41.88,0.0,0.01,1.84,39613.01,22.09614636767742,67.89912344563412
1,2003,3,409.94,249.63,358.15,3.38,1.96,2.1226e-06,269.36,267.55,37.29,4.12,41.88,0.0,0.01,1.84,39613.01,22.09614636767742,67.89912344563412
1,2003,4,409.94,249.63,358.15,3.38,1.96,4.5888e-06,269.66,269.24,20.86,4.12,41.88,0.0,0.01,1.84,39613.01,22.09614636767742,67.89912344563412
1,2003,5,409.94,249.63,358.15,3.38,1.96,1.02181e-05,274.86,276.08,48.2,4.12,41.88,0.0,0.01,1.84,39613.01,22.09614636767742,67.89912344563412
1,2003,6,409.94,249.63,358.15,3.38,1.96,1.95817e-05,282.26,281.91,19.97,4.12,41.88,0.0,0.01,1.84,39613.01,22.09614636767742,67.89912344563412
1,2003,7,409.94,249.63,358.15,3.38,1.96,3.0577e-05,288.44,288.83,53.11,4.12,41.88,0.0,0.01,1.84,39613.01,22.09614636767742,67.89912344563412
1,2003,8,409.94,249.63,358.15,3.38,1.96,1.75146e-05,283.76,283.45,52.57,4.12,41.88,0.0,0.01,1.84,39613.01,22.09614636767742,67.89912344563412
1,2003,9,409.94,249.63,358.15,3.38,1.96,8.8957e-06,278.08,278.31,49.95,4.12,41.88,0.0,0.01,1.84,39613.01,22.09614636767742,67.89912344563412
1,2003,10,409.94,249.63,358.15,3.38,1.96,1.611e-06,271.57,271.44,54.15,4.12,41.88,0.0,0.01,1.84,39613.01,22.09614636767742,67.89912344563412
1,2003,11,409.94,249.63,358.15,3.38,1.96,-4.808e-07,268.38,268.69,24.49,4.12,41.88,0.0,0.01,1.84,39613.01,22.09614636767742,67.89912344563412
1,2003,12,409.94,249.63,358.15,3.38,1.96,5.377e-07,268.39,264.9,46.82,4.12,41.88,0.0,0.01,1.84,39613.01,22.09614636767742,67.89912344563412
1,2004,1,409.94,249.63,358.15,3.38,1.96,4.768e-07,267.74,261.95,29.06,3.85,41.9,0.0,0.01,1.87,39613.01,22.09614636767742,67.89912344563412
1,2004,2,409.94,249.63,358.15,3.38,1.96,1.1938e-06,268.68,262.95,36.51,3.85,41.9,0.0,0.01,1.87,39613.01,22.09614636767742,67.89912344563412
1,2004,3,409.94,249.63,358.15,3.38,1.96,1.4473e-06,269.02,266.6,21.37,3.85,41.9,0.0,0.01,1.87,39613.01,22.09614636767742,67.89912344563412
1,2004,4,409.94,249.63,358.15,3.38,1.96,4.0364e-06,269.95,270.32,7.79,3.85,41.9,0.0,0.01,1.87,39613.01,22.09614636767742,67.89912344563412
1,2004,5,409.94,249.63,358.15,3.38,1.96,9.9922e-06,274.89,275.81,26.72,3.85,41.9,0.0,0.01,1.87,39613.01,22.09614636767742,67.89912344563412
1,2004,6,409.94,249.63,358.15,3.38,1.96,1.83927e-05,280.59,280.21,63.59,3.85,41.9,0.0,0.01,1.87,39613.01,22.09614636767742,67.89912344563412
1,2004,7,409.94,249.63,358.15,3.38,1.96,2.66916e-05,285.84,286.31,138.81,3.85,41.9,0.0,0.01,1.87,39613.01,22.09614636767742,67.89912344563412
1,2004,8,409.94,249.63,358.15,3.38,1.96,1.73223e-05,283.28,283.26,96.41,3.85,41.9,0.0,0.01,1.87,39613.01,22.09614636767742,67.89912344563412
1,2004,9,409.94,249.63,358.15,3.38,1.96,7.5593e-06,278.3,278.65,92.9,3.85,41.9,0.0,0.01,1.87,39613.01,22.09614636767742,67.89912344563412
1,2004,10,409.94,249.63,358.15,3.38,1.96,1.3084e-06,272.0,272.04,31.44,3.85,41.9,0.0,0.01,1.87,39613.01,22.09614636767742,67.89912344563412
1,2004,11,409.94,249.63,358.15,3.38,1.96,4.398e-07,268.23,266.58,28.75,3.85,41.9,0.0,0.01,1.87,39613.01,22.09614636767742,67.89912344563412
1,2004,12,409.94,249.63,358.15,3.38,1.96,-6e-07,268.06,267.46,51.25,3.85,41.9,0.0,0.01,1.87,39613.01,22.09614636767742,67.89912344563412
1,2005,1,409.94,249.63,358.15,3.38,1.96,-4.119e-07,269.31,265.48,61.03,4.04,42.96,0.0,0.01,1.89,39613.01,22.09614636767742,67.89912344563412
1,2005,2,409.94,249.63,358.15,3.38,1.96,7.101e-07,269.66,263.96,19.0,4.04,42.96,0.0,0.01,1.89,39613.01,22.09614636767742,67.89912344563412
1,2005,3,409.94,249.63,358.15,3.38,1.96,1.7689e-06,269.05,263.51,13.41,4.04,42.96,0.0,0.01,1.89,39613.01,22.09614636767742,67.89912344563412
1,2005,4,409.94,249.63,358.15,3.38,1.96,3.8018e-06,270.45,270.62,27.6,4.04,42.96,0.0,0.01,1.89,39613.01,22.09614636767742,67.89912344563412
1,2005,5,409.94,249.63,358.15,3.38,1.96,8.7024e-06,272.51,273.68,65.91,4.04,42.96,0.0,0.01,1.89,39613.01,22.09614636767742,67.89912344563412
1,2005,6,409.94,249.63,358.15,3.38,1.96,2.39101e-05,281.82,282.93,58.3,4.04,42.96,0.0,0.01,1.89,39613.01,22.09614636767742,67.89912344563412
1,2005,7,409.94,249.63,358.15,3.38,1.96,3.35328e-05,287.37,287.87,81.17,4.04,42.96,0.0,0.01,1.89,39613.01,22.09614636767742,67.89912344563412
1,2005,8,409.94,249.63,358.15,3.38,1.96,2.19594e-05,283.93,284.65,93.36,4.04,42.96,0.0,0.01,1.89,39613.01,22.09614636767742,67.89912344563412
1,2005,9,409.94,249.63,358.15,3.38,1.96,1.19499e-05,278.13,278.73,56.58,4.04,42.96,0.0,0.01,1.89,39613.01,22.09614636767742,67.89912344563412
1,2005,10,409.94,249.63,358.15,3.38,1.96,3.5368e-06,274.49,274.72,39.33,4.04,42.96,0.0,0.01,1.89,39613.01,22.09614636767742,67.89912344563412
1,2005,11,409.94,249.63,358.15,3.38,1.96,-7.411e-07,270.65,270.65,59.57,4.04,42.96,0.0,0.01,1.89,39613.01,22.09614636767742,67.89912344563412
1,2005,12,409.94,249.63,358.15,3.38,1.96,-7.8e-08,267.14,262.76,46.12,4.04,42.96,0.0,0.01,1.89,39613.01,22.09614636767742,67.89912344563412
1,2006,1,409.94,249.63,358.15,3.38,1.96,7.417e-07,269.13,264.59,33.54,4.04,42.71,0.0,0.01,1.86,39613.01,22.09614636767742,67.89912344563412
1,2006,2,409.94,249.63,358.15,3.38,1.96,9.11e-07,268.82,262.52,18.41,4.04,42.71,0.0,0.01,1.86,39613.01,22.09614636767742,67.89912344563412
1,2006,3,409.94,249.63,358.15,3.38,1.96,1.8459e-06,267.55,261.53,13.01,4.04,42.71,0.0,0.01,1.86,39613.01,22.09614636767742,67.89912344563412
1,2006,4,409.94,249.63,358.15,3.38,1.96,2.4163e-06,269.99,271.26,26.2,4.04,42.71,0.0,0.01,1.86,39613.01,22.09614636767742,67.89912344563412
1,2006,5,409.94,249.63,358.15,3.38,1.96,1.21307e-05,276.51,277.54,49.48,4.04,42.71,0.0,0.01,1.86,39613.01,22.09614636767742,67.89912344563412
1,2006,6,409.94,249.63,358.15,3.38,1.96,2.57736e-05,283.58,283.55,48.07,4.04,42.71,0.0,0.01,1.86,39613.01,22.09614636767742,67.89912344563412
1,2006,7,409.94,249.63,358.15,3.38,1.96,3.32919e-05,285.98,286.08,48.12,4.04,42.71,0.0,0.01,1.86,39613.01,22.09614636767742,67.89912344563412
1,2006,8,409.94,249.63,358.15,3.38,1.96,2.28626e-05,286.6,287.24,31.55,4.04,42.71,0.0,0.01,1.86,39613.01,22.09614636767742,67.89912344563412
1,2006,9,409.94,249.63,358.15,3.38,1.96,9.8364e-06,279.14,279.22,62.1,4.04,42.71,0.0,0.01,1.86,39613.01,22.09614636767742,67.89912344563412
1,2006,10,409.94,249.63,358.15,3.38,1.96,2.6129e-06,271.27,270.7,48.54,4.04,42.71,0.0,0.01,1.86,39613.01,22.09614636767742,67.89912344563412
1,2006,11,409.94,249.63,358.15,3.38,1.96,-8.593e-07,268.14,268.06,55.52,4.04,42.71,0.0,0.01,1.86,39613.01,22.09614636767742,67.89912344563412
1,2006,12,409.94,249.63,358.15,3.38,1.96,-4.525e-07,270.17,268.33,64.35,4.04,42.71,0.0,0.01,1.86,39613.01,22.09614636767742,67.89912344563412
1,2007,1,409.94,249.63,358.15,3.38,1.96,4.542e-07,269.18,261.59,49.06,4.29,43.22,0.0,0.01,1.87,39613.01,22.09614636767742,67.89912344563412
1,2007,2,409.94,249.63,358.15,3.38,1.96,1.1016e-06,268.47,256.63,24.85,4.29,43.22,0.0,0.01,1.87,39613.01,22.09614636767742,67.89912344563412
1,2007,3,409.94,249.63,358.15,3.38,1.96,8.669e-07,269.96,268.13,30.37,4.29,43.22,0.0,0.01,1.87,39613.01,22.09614636767742,67.89912344563412
1,2007,4,409.94,249.63,358.15,3.38,1.96,3.86e-06,270.58,269.59,25.32,4.29,43.22,0.0,0.01,1.87,39613.01,22.09614636767742,67.89912344563412
1,2007,5,409.94,249.63,358.15,3.38,1.96,9.1883e-06,273.7,275.62,66.68,4.29,43.22,0.0,0.01,1.87,39613.01,22.09614636767742,67.89912344563412
1,2007,6,409.94,249.63,358.15,3.38,1.96,2.38064e-05,282.48,283.29,32.68,4.29,43.22,0.0,0.01,1.87,39613.01,22.09614636767742,67.89912344563412
1,2007,7,409.94,249.63,358.15,3.38,1.96,2.95578e-05,285.8,286.26,91.85,4.29,43.22,0.0,0.01,1.87,39613.01,22.09614636767742,67.89912344563412
1,2007,8,409.94,249.63,358.15,3.38,1.96,2.2714e-05,284.19,284.4,66.01,4.29,43.22,0.0,0.01,1.87,39613.01,22.09614636767742,67.89912344563412
1,2007,9,409.94,249.63,358.15,3.38,1.96,8.3177e-06,277.45,277.87,64.99,4.29,43.22,0.0,0.01,1.87,39613.01,22.09614636767742,67.89912344563412
1,2007,10,409.94,249.63,358.15,3.38,1.96,1.3575e-06,274.8,275.88,44.62,4.29,43.22,0.0,0.01,1.87,39613.01,22.09614636767742,67.89912344563412
1,2007,11,409.94,249.63,358.15,3.38,1.96,-4.071e-07,269.67,267.61,52.69,4.29,43.22,0.0,0.01,1.87,39613.01,22.09614636767742,67.89912344563412
1,2007,12,409.94,249.63,358.15,3.38,1.96,-1.0705e-06,270.43,269.11,35.52,4.29,43.22,0.0,0.01,1.87,39613.01,22.09614636767742,67.89912344563412
1,2008,1,409.94,249.63,358.15,3.38,1.96,2.74e-08,269.87,266.05,49.28,3.32,43.56,0.0,0.01,1.86,39613.01,22.09614636767742,67.89912344563412
1,2008,2,409.94,249.63,358.15,3.38,1.96,3.71e-08,270.36,265.31,40.37,3.32,43.56,0.0,0.01,1.86,39613.01,22.09614636767742,67.89912344563412
1,2008,3,409.94,249.63,358.15,3.38,1.96,1.5447e-06,269.88,264.06,33.59,3.32,43.56,0.0,0.01,1.86,39613.01,22.09614636767742,67.89912344563412
1,2008,4,409.94,249.63,358.15,3.38,1.96,3.9679e-06,270.87,269.47,30.91,3.32,43.56,0.0,0.01,1.86,39613.01,22.09614636767742,67.89912344563412
1,2008,5,409.94,249.63,358.15,3.38,1.96,1.11865e-05,273.93,275.22,28.65,3.32,43.56,0.0,0.01,1.86,39613.01,22.09614636767742,67.89912344563412
1,2008,6,409.94,249.63,358.15,3.38,1.96,2.39357e-05,281.59,281.92,92.17,3.32,43.56,0.0,0.01,1.86,39613.01,22.09614636767742,67.89912344563412
1,2008,7,409.94,249.63,358.15,3.38,1.96,2.78865e-05,285.34,285.51,76.87,3.32,43.56,0.0,0.01,1.86,39613.01,22.09614636767742,67.89912344563412
1,2008,8,409.94,249.63,358.15,3.38,1.96,1.71966e-05,282.29,282.28,48.18,3.32,43.56,0.0,0.01,1.86,39613.01,22.09614636767742,67.89912344563412
1,2008,9,409.94,249.63,358.15,3.38,1.96,8.7845e-06,277.83,278.14,28.01,3.32,43.56,0.0,0.01,1.86,39613.01,22.09614636767742,67.89912344563412
1,2008,10,409.94,249.63,358.15,3.38,1.96,8.894e-07,273.32,273.63,46.7,3.32,43.56,0.0,0.01,1.86,39613.01,22.09614636767742,67.89912344563412
1,2008,11,409.94,249.63,358.15,3.38,1.96,-4.148e-07,268.66,267.34,53.22,3.32,43.56,0.0,0.01,1.86,39613.01,22.09614636767742,67.89912344563412
1,2008,12,409.94,249.63,358.15,3.38,1.96,-3.323e-07,269.28,266.5,42.49,3.32,43.56,0.0,0.01,1.86,39613.01,22.09614636767742,67.89912344563412
1,2009,1,409.94,249.63,358.15,3.38,1.96,2.631e-07,268.46,263.79,17.86,2.62,42.56,0.0,0.01,1.86,39613.01,22.09614636767742,67.89912344563412
1,2009,2,409.94,249.63,358.15,3.38,1.96,7.018e-07,268.14,260.52,25.53,2.62,42.56,0.0,0.01,1.86,39613.01,22.09614636767742,67.89912344563412
1,2009,3,409.94,249.63,358.15,3.38,1.96,1.3588e-06,269.31,265.64,14.68,2.62,42.56,0.0,0.01,1.86,39613.01,22.09614636767742,67.89912344563412
1,2009,4,409.94,249.63,358.15,3.38,1.96,3.5521e-06,270.22,269.29,16.22,2.62,42.56,0.0,0.01,1.86,39613.01,22.09614636767742,67.89912344563412
1,2009,5,409.94,249.63,358.15,3.38,1.96,1.2496e-05,277.0,278.13,46.91,2.62,42.56,0.0,0.01,1.86,39613.01,22.09614636767742,67.89912344563412
1,2009,6,409.94,249.63,358.15,3.38,1.96,2.61269e-05,282.59,282.38,43.03,2.62,42.56,0.0,0.01,1.86,39613.01,22.09614636767742,67.89912344563412
1,2009,7,409.94,249.63,358.15,3.38,1.96,2.70777e-05,285.26,285.39,40.55,2.62,42.56,0.0,0.01,1.86,39613.01,22.09614636767742,67.89912344563412
1,2009,8,409.94,249.63,358.15,3.38,1.96,2.1659e-05,285.31,285.82,63.59,2.62,42.56,0.0,0.01,1.86,39613.01,22.09614636767742,67.89912344563412
1,2009,9,409.94,249.63,358.15,3.38,1.96,1.10954e-05,279.74,280.1,56.99,2.62,42.56,0.0,0.01,1.86,39613.01,22.09614636767742,67.89912344563412
1,2009,10,409.94,249.63,358.15,3.38,1.96,1.3653e-06,270.75,270.66,29.73,2.62,42.56,0.0,0.01,1.86,39613.01,22.09614636767742,67.89912344563412
1,2009,11,409.94,249.63,358.15,3.38,1.96,-1.2577e-06,269.63,270.23,45.35,2.62,42.56,0.0,0.01,1.86,39613.01,22.09614636767742,67.89912344563412
1,2009,12,409.94,249.63,358.15,3.38,1.96,-1.791e-07,267.57,262.77,24.93,2.62,42.56,0.0,0.01,1.86,39613.01,22.09614636767742,67.89912344563412
1,2010,1,409.94,249.63,358.15,3.38,1.96,-3.666e-07,267.63,261.78,27.52,2.14,42.69,0.0,0.01,1.84,39613.01,22.09614636767742,67.89912344563412
1,2010,2,409.94,249.63,358.15,3.38,1.96,1.111e-07,267.26,256.92,25.99,2.14,42.69,0.0,0.01,1.84,39613.01,22.09614636767742,67.89912344563412
1,2010,3,409.94,249.63,358.15,3.38,1.96,1.2038e-06,268.34,263.1,30.6,2.14,42.69,0.0,0.01,1.84,39613.01,22.09614636767742,67.89912344563412
1,2010,4,409.94,249.63,358.15,3.38,1.96,3.7587e-06,270.37,270.1,15.67,2.14,42.69,0.0,0.01,1.84,39613.01,22.09614636767742,67.89912344563412
1,2010,5,409.94,249.63,358.15,3.38,1.96,1.0283e-05,275.38,276.62,52.12,2.14,42.69,0.0,0.01,1.84,39613.01,22.09614636767742,67.89912344563412
1,2010,6,409.94,249.63,358.15,3.38,1.96,2.33573e-05,281.06,280.87,65.8,2.14,42.69,0.0,0.01,1.84,39613.01,22.09614636767742,67.89912344563412
1,2010,7,409.94,249.63,358.15,3.38,1.96,2.94281e-05,285.4,286.07,91.82,2.14,42.69,0.0,0.01,1.84,39613.01,22.09614636767742,67.89912344563412
1,2010,8,409.94,249.63,358.15,3.38,1.96,2.01123e-05,282.73,282.65,46.82,2.14,42.69,0.0,0.01,1.84,39613.01,22.09614636767742,67.89912344563412
1,2010,9,409.94,249.63,358.15,3.38,1.96,7.171e-06,277.97,278.66,35.72,2.14,42.69,0.0,0.01,1.84,39613.01,22.09614636767742,67.89912344563412
1,2010,10,409.94,249.63,358.15,3.38,1.96,7.813e-07,272.9,272.7,55.17,2.14,42.69,0.0,0.01,1.84,39613.01,22.09614636767742,67.89912344563412
1,2010,11,409.94,249.63,358.15,3.38,1.96,-1.812e-07,266.5,262.12,21.12,2.14,42.69,0.0,0.01,1.84,39613.01,22.09614636767742,67.89912344563412
1,2010,12,409.94,249.63,358.15,3.38,1.96,-3.092e-07,265.03,259.51,22.13,2.14,42.69,0.0,0.01,1.84,39613.01,22.09614636767742,67.89912344563412
1,2011,1,409.94,249.63,358.15,3.38,1.96,-2.569e-07,266.0,259.96,34.84,2.83,43.98,0.0,0.01,1.82,39613.01,22.09614636767742,67.89912344563412
1,2011,2,409.94,249.63,358.15,3.38,1.96,-5.71e-08,266.56,255.78,26.56,2.83,43.98,0.0,0.01,1.82,39613.01,22.09614636767742,67.89912344563412
1,2011,3,409.94,249.63,358.15,3.38,1.96,3.859e-07,268.62,264.8,21.39,2.83,43.98,0.0,0.01,1.82,39613.01,22.09614636767742,67.89912344563412
1,2011,4,409.94,249.63,358.15,3.38,1.96,3.5925e-06,270.41,271.81,15.99,2.83,43.98,0.0,0.01,1.82,39613.01,22.09614636767742,67.89912344563412
1,2011,5,409.94,249.63,358.15,3.38,1.96,1.38244e-05,275.81,276.18,50.65,2.83,43.98,0.0,0.01,1.82,39613.01,22.09614636767742,67.89912344563412
1,2011,6,409.94,249.63,358.15,3.38,1.96,3.02986e-05,285.12,285.3,77.82,2.83,43.98,0.0,0.01,1.82,39613.01,22.09614636767742,67.89912344563412
1,2011,7,409.94,249.63,358.15,3.38,1.96,3.3611e-05,287.11,287.11,66.22,2.83,43.98,0.0,0.01,1.82,39613.01,22.09614636767742,67.89912344563412
1,2011,8,409.94,249.63,358.15,3.38,1.96,1.86891e-05,283.52,283.57,60.27,2.83,43.98,0.0,0.01,1.82,39613.01,22.09614636767742,67.89912344563412
1,2011,9,409.94,249.63,358.15,3.38,1.96,7.4771e-06,279.86,280.26,88.62,2.83,43.98,0.0,0.01,1.82,39613.01,22.09614636767742,67.89912344563412
1,2011,10,409.94,249.63,358.15,3.38,1.96,1.4446e-06,273.46,274.25,81.79,2.83,43.98,0.0,0.01,1.82,39613.01,22.09614636767742,67.89912344563412
1,2011,11,409.94,249.63,358.15,3.38,1.96,-2.784e-07,270.18,271.58,43.29,2.83,43.98,0.0,0.01,1.82,39613.01,22.09614636767742,67.89912344563412
1,2011,12,409.94,249.63,358.15,3.38,1.96,1.85e-08,269.31,267.1,58.93,2.83,43.98,0.0,0.01,1.82,39613.01,22.09614636767742,67.89912344563412
1,2012,1,409.94,249.63,358.15,3.38,1.96,-1.447e-07,268.79,261.07,27.05,2.48,44.83,0.0,0.01,1.82,39613.01,22.09614636767742,67.89912344563412
1,2012,2,409.94,249.63,358.15,3.38,1.96,4.448e-07,267.99,259.67,37.75,2.48,44.83,0.0,0.01,1.82,39613.01,22.09614636767742,67.89912344563412
1,2012,3,409.94,249.63,358.15,3.38,1.96,1.7349e-06,269.8,267.13,31.02,2.48,44.83,0.0,0.01,1.82,39613.01,22.09614636767742,67.89912344563412
1,2012,4,409.94,249.63,358.15,3.38,1.96,4.7852e-06,269.87,268.15,34.13,2.48,44.83,0.0,0.01,1.82,39613.01,22.09614636767742,67.89912344563412
1,2012,5,409.94,249.63,358.15,3.38,1.96,1.28037e-05,273.64,274.56,42.29,2.48,44.83,0.0,0.01,1.82,39613.01,22.09614636767742,67.89912344563412
1,2012,6,409.94,249.63,358.15,3.38,1.96,2.34214e-05,280.74,280.78,69.1,2.48,44.83,0.0,0.01,1.82,39613.01,22.09614636767742,67.89912344563412
1,2012,7,409.94,249.63,358.15,3.38,1.96,3.04829e-05,284.31,284.76,81.3,2.48,44.83,0.0,0.01,1.82,39613.01,22.09614636767742,67.89912344563412
1,2012,8,409.94,249.63,358.15,3.38,1.96,2.03335e-05,283.01,283.37,55.73,2.48,44.83,0.0,0.01,1.82,39613.01,22.09614636767742,67.89912344563412
1,2012,9,409.94,249.63,358.15,3.38,1.96,9.0042e-06,277.45,277.91,78.11,2.48,44.83,0.0,0.01,1.82,39613.01,22.09614636767742,67.89912344563412
1,2012,10,409.94,249.63,358.15,3.38,1.96,7.645e-07,271.43,271.65,67.96,2.48,44.83,0.0,0.01,1.82,39613.01,22.09614636767742,67.89912344563412
1,2012,11,409.94,249.63,358.15,3.38,1.96,-5.872e-07,269.03,267.79,50.75,2.48,44.83,0.0,0.01,1.82,39613.01,22.09614636767742,67.89912344563412
1,2012,12,409.94,249.63,358.15,3.38,1.96,-3.071e-07,266.29,259.07,39.96,2.48,44.83,0.0,0.01,1.82,39613.01,22.09614636767742,67.89912344563412
1,2013,1,409.94,249.63,358.15,3.38,1.96,-2.426e-07,267.89,262.77,37.91,2.88,45.52,0.0,0.01,1.83,39613.01,22.09614636767742,67.89912344563412
1,2013,2,409.94,249.63,358.15,3.38,1.96,2.083e-07,268.29,262.92,27.05,2.88,45.52,0.0,0.01,1.83,39613.01,22.09614636767742,67.89912344563412
1,2013,3,409.94,249.63,358.15,3.38,1.96,2.1084e-06,268.62,260.82,13.26,2.88,45.52,0.0,0.01,1.83,39613.01,22.09614636767742,67.89912344563412
1,2013,4,409.94,249.63,358.15,3.38,1.96,4.6297e-06,270.32,269.05,28.87,2.88,45.52,0.0,0.01,1.83,39613.01,22.09614636767742,67.89912344563412
1,2013,5,409.94,249.63,358.15,3.38,1.96,1.45572e-05,276.76,278.6,23.25,2.88,45.52,0.0,0.01,1.83,39613.01,22.09614636767742,67.89912344563412
1,2013,6,409.94,249.63,358.15,3.38,1.96,2.75964e-05,285.59,285.31,78.96,2.88,45.52,0.0,0.01,1.83,39613.01,22.09614636767742,67.89912344563412
1,2013,7,409.94,249.63,358.15,3.38,1.96,3.35295e-05,285.85,286.11,72.7,2.88,45.52,0.0,0.01,1.83,39613.01,22.09614636767742,67.89912344563412
1,2013,8,409.94,249.63,358.15,3.38,1.96,2.26816e-05,284.69,285.23,40.45,2.88,45.52,0.0,0.01,1.83,39613.01,22.09614636767742,67.89912344563412
1,2013,9,409.94,249.63,358.15,3.38,1.96,8.538e-06,280.31,280.73,37.36,2.88,45.52,0.0,0.01,1.83,39613.01,22.09614636767742,67.89912344563412
1,2013,10,409.94,249.63,358.15,3.38,1.96,1.9785e-06,271.75,272.03,62.38,2.88,45.52,0.0,0.01,1.83,39613.01,22.09614636767742,67.89912344563412
1,2013,11,409.94,249.63,358.15,3.38,1.96,-7.45e-08,268.85,266.55,46.42,2.88,45.52,0.0,0.01,1.83,39613.01,22.09614636767742,67.89912344563412
1,2013,12,409.94,249.63,358.15,3.38,1.96,-8.94e-08,269.79,265.48,56.99,2.88,45.52,0.0,0.01,1.83,39613.01,22.09614636767742,67.89912344563412
1,2014,1,409.94,249.63,358.15,3.38,1.96,3e-09,268.09,258.0,20.51,3.26,45.23,0.0,0.01,1.83,39613.01,22.09614636767742,67.89912344563412
1,2014,2,409.94,249.63,358.15,3.38,1.96,-2.571e-07,269.31,267.41,33.04,3.26,45.23,0.0,0.01,1.83,39613.01,22.09614636767742,67.89912344563412
