ID,YEAR,SEASON,H,H_std,H_med,S,S_med,ET,ST,T,P,FL,SL,CL,UL,WL,A,lon,lat
1,2001,SPRING,409.94,249.63,358.15,3.38,1.96,4.207e-06,270.21,266.64,34.38,3.53,42.9,0.0,0.01,1.9,39613.01,22.09614636767742,67.89912344563412
1,2001,SUMMER,409.94,249.63,358.15,3.38,1.96,2.00835e-05,282.93,283.22,80.77,3.53,42.9,0.0,0.01,1.9,39613.01,22.09614636767742,67.89912344563412
1,2001,AUTUMN,409.94,249.63,358.15,3.38,1.96,3.0497e-06,273.54,273.37,49.21,3.53,42.9,0.0,0.01,1.9,39613.01,22.09614636767742,67.89912344563412
1,2002,WINTER,409.94,249.63,358.15,3.38,1.96,6.358e-07,268.58,263.65,37.84,4.08,42.85,0.0,0.01,1.87,39613.01,22.09614636767742,67.89912344563412
1,2002,SPRING,409.94,249.63,358.15,3.38,1.96,6.4093e-06,272.34,271.5,20.82,4.36,42.83,0.0,0.01,1.86,39613.01,22.09614636767742,67.89912344563412
1,2002,SUMMER,409.94,249.63,358.15,3.38,1.96,2.45475e-05,285.52,285.68,62.3,4.36,42.83,0.0,0.01,1.86,39613.01,22.09614636767742,67.89912344563412
1,2002,AUTUMN,409.94,249.63,358.15,3.38,1.96,3.3592e-06,271.0,269.66,28.65,4.36,42.83,0.0,0.01,1.86,39613.01,22.09614636767742,67.89912344563412
1,2003,WINTER,409.94,249.63,358.15,3.38,1.96,7.149e-07,266.82,261.83,26.54,4.2,42.2,0.0,0.01,1.85,39613.01,22.09614636767742,67.89912344563412
1,2003,SPRING,409.94,249.63,358.15,3.38,1.96,5.6432e-06,271.29,270.96,35.45,4.12,41.88,0.0,0.01,1.84,39613.01,22.09614636767742,67.89912344563412
1,2003,SUMMER,409.94,249.63,358.15,3.38,1.96,2.25578e-05,284.82,284.73,41.88,4.12,41.88,0.0,0.01,1.84,39613.01,22.09614636767742,67.89912344563412
1,2003,AUTUMN,409.94,249.63,358.15,3.38,1.96,3.342e-06,272.68,272.81,42.86,4.12,41.88,0.0,0.01,1.84,39613.01,22.09614636767742,67.89912344563412
1,2004,WINTER,409.94,249.63,358.15,3.38,1.96,7.361e-07,268.27,263.27,37.46,3.94,41.89,0.0,0.01,1.86,39613.01,22.09614636767742,67.89912344563412
1,2004,SPRING,409.94,249.63,358.15,3.38,1.96,5.1586e-06,271.29,270.91,18.63,3.85,41.9,0.0,0.01,1.87,39613.01,22.09614636767742,67.89912344563412
1,2004,SUMMER,409.94,249.63,358.15,3.38,1.96,2.08022e-05,283.24,283.26,99.6,3.85,41.9,0.0,0.01,1.87,39613.01,22.09614636767742,67.89912344563412
1,2004,AUTUMN,409.94,249.63,358.15,3.38,1.96,3.1025e-06,272.84,272.42,51.03,3.85,41.9,0.0,0.01,1.87,39613.01,22.09614636767742,67.89912344563412
1,2005,WINTER,409.94,249.63,358.15,3.38,1.96,-1.006e-07,269.01,265.63,43.76,3.98,42.61,0.0,0.01,1.88,39613.01,22.09614636767742,67.89912344563412
1,2005,SPRING,409.94,249.63,358.15,3.38,1.96,4.7577e-06,270.67,269.27,35.64,4.04,42.96,0.0,0.01,1.89,39613.01,22.09614636767742,67.89912344563412
1,2005,SUMMER,409.94,249.63,358.15,3.38,1.96,2.64674e-05,284.37,285.15,77.61,4.04,42.96,0.0,0.01,1.89,39613.01,22.09614636767742,67.89912344563412
1,2005,AUTUMN,409.94,249.63,358.15,3.38,1.96,4.9152e-06,274.42,274.7,51.83,4.04,42.96,0.0,0.01,1.89,39613.01,22.09614636767742,67.89912344563412
1,2006,WINTER,409.94,249.63,358.15,3.38,1.96,5.249e-07,268.36,263.29,32.69,4.04,42.79,0.0,0.01,1.87,39613.01,22.09614636767742,67.89912344563412
1,2006,SPRING,409.94,249.63,358.15,3.38,1.96,5.4643e-06,271.35,270.11,29.56,4.04,42.71,0.0,0.01,1.86,39613.01,22.09614636767742,67.89912344563412
1,2006,SUMMER,409.94,249.63,358.15,3.38,1.96,2.73094e-05,285.39,285.62,42.58,4.04,42.71,0.0,0.01,1.86,39613.01,22.09614636767742,67.89912344563412
1,2006,AUTUMN,409.94,249.63,358.15,3.38,1.96,3.8633e-06,272.85,272.66,55.39,4.04,42.71,0.0,0.01,1.86,39613.01,22.09614636767742,67.89912344563412
1,2007,WINTER,409.94,249.63,358.15,3.38,1.96,3.678e-07,269.27,262.18,46.09,4.21,43.05,0.0,0.01,1.87,39613.01,22.09614636767742,67.89912344563412
1,2007,SPRING,409.94,249.63,358.15,3.38,1.96,4.6384e-06,271.41,271.11,40.79,4.29,43.22,0.0,0.01,1.87,39613.01,22.09614636767742,67.89912344563412
1,2007,SUMMER,409.94,249.63,358.15,3.38,1.96,2.53594e-05,284.16,284.65,63.51,4.29,43.22,0.0,0.01,1.87,39613.01,22.09614636767742,67.89912344563412
1,2007,AUTUMN,409.94,249.63,358.15,3.38,1.96,3.0894e-06,273.97,273.79,54.1,4.29,43.22,0.0,0.01,1.87,39613.01,22.09614636767742,67.89912344563412
1,2008,WINTER,409.94,249.63,358.15,3.38,1.96,-3.353e-07,270.22,266.82,41.72,3.64,43.45,0.0,0.01,1.86,39613.01,22.09614636767742,67.89912344563412
1,2008,SPRING,409.94,249.63,358.15,3.38,1.96,5.5664e-06,271.56,269.58,31.05,3.32,43.56,0.0,0.01,1.86,39613.01,22.09614636767742,67.89912344563412
1,2008,SUMMER,409.94,249.63,358.15,3.38,1.96,2.30063e-05,283.07,283.24,72.41,3.32,43.56,0.0,0.01,1.86,39613.01,22.09614636767742,67.89912344563412
1,2008,AUTUMN,409.94,249.63,358.15,3.38,1.96,3.0864e-06,273.27,273.04,42.64,3.32,43.56,0.0,0.01,1.86,39613.01,22.09614636767742,67.89912344563412
1,2009,WINTER,409.94,249.63,358.15,3.38,1.96,2.109e-07,268.63,263.6,28.63,2.85,42.89,0.0,0.01,1.86,39613.01,22.09614636767742,67.89912344563412
1,2009,SPRING,409.94,249.63,358.15,3.38,1.96,5.8023e-06,272.18,271.02,25.94,2.62,42.56,0.0,0.01,1.86,39613.01,22.09614636767742,67.89912344563412
1,2009,SUMMER,409.94,249.63,358.15,3.38,1.96,2.49545e-05,284.39,284.53,49.06,2.62,42.56,0.0,0.01,1.86,39613.01,22.09614636767742,67.89912344563412
1,2009,AUTUMN,409.94,249.63,358.15,3.38,1.96,3.7343e-06,273.37,273.66,44.02,2.62,42.56,0.0,0.01,1.86,39613.01,22.09614636767742,67.89912344563412
1,2010,WINTER,409.94,249.63,358.15,3.38,1.96,-1.449e-07,267.49,260.49,26.15,2.3,42.65,0.0,0.01,1.85,39613.01,22.09614636767742,67.89912344563412
1,2010,SPRING,409.94,249.63,358.15,3.38,1.96,5.0818e-06,271.36,269.94,32.8,2.14,42.69,0.0,0.01,1.84,39613.01,22.09614636767742,67.89912344563412
1,2010,SUMMER,409.94,249.63,358.15,3.38,1.96,2.42992e-05,283.06,283.2,68.15,2.14,42.69,0.0,0.01,1.84,39613.01,22.09614636767742,67.89912344563412
1,2010,AUTUMN,409.94,249.63,358.15,3.38,1.96,2.5904e-06,272.46,271.16,37.34,2.14,42.69,0.0,0.01,1.84,39613.01,22.09614636767742,67.89912344563412
1,2011,WINTER,409.94,249.63,358.15,3.38,1.96,-2.077e-07,265.86,258.42,27.84,2.6,43.55,0.0,0.01,1.83,39613.01,22.09614636767742,67.89912344563412
1,2011,SPRING,409.94,249.63,358.15,3.38,1.96,5.9343e-06,271.61,270.93,29.34,2.83,43.98,0.0,0.01,1.82,39613.01,22.09614636767742,67.89912344563412
1,2011,SUMMER,409.94,249.63,358.15,3.38,1.96,2.75329e-05,285.25,285.33,68.1,2.83,43.98,0.0,0.01,1.82,39613.01,22.09614636767742,67.89912344563412
1,2011,AUTUMN,409.94,249.63,358.15,3.38,1.96,2.8811e-06,274.5,275.36,71.23,2.83,43.98,0.0,0.01,1.82,39613.01,22.09614636767742,67.89912344563412
1,2012,WINTER,409.94,249.63,358.15,3.38,1.96,1.062e-07,268.7,262.61,41.24,2.6,44.55,0.0,0.01,1.82,39613.01,22.09614636767742,67.89912344563412
1,2012,SPRING,409.94,249.63,358.15,3.38,1.96,6.4413e-06,271.1,269.95,35.81,2.48,44.83,0.0,0.01,1.82,39613.01,22.09614636767742,67.89912344563412
1,2012,SUMMER,409.94,249.63,358.15,3.38,1.96,2.47459e-05,282.69,282.97,68.71,2.48,44.83,0.0,0.01,1.82,39613.01,22.09614636767742,67.89912344563412
1,2012,AUTUMN,409.94,249.63,358.15,3.38,1.96,3.0605e-06,272.64,272.45,65.61,2.48,44.83,0.0,0.01,1.82,39613.01,22.09614636767742,67.89912344563412
1,2013,WINTER,409.94,249.63,358.15,3.38,1.96,-1.138e-07,267.49,261.59,34.97,2.75,45.29,0.0,0.01,1.83,39613.01,22.09614636767742,67.89912344563412
1,2013,SPRING,409.94,249.63,358.15,3.38,1.96,7.0984e-06,271.9,269.49,21.79,2.88,45.52,0.0,0.01,1.83,39613.01,22.09614636767742,67.89912344563412
1,2013,SUMMER,409.94,249.63,358.15,3.38,1.96,2.79358e-05,285.38,285.55,64.04,2.88,45.52,0.0,0.01,1.83,39613.01,22.09614636767742,67.89912344563412
1,2013,AUTUMN,409.94,249.63,358.15,3.38,1.96,3.4807e-06,273.64,273.1,48.72,2.88,45.52,0.0,0.01,1.83,39613.01,22.09614636767742,67.89912344563412
1,2014,WINTER,409.94,249.63,358.15,3.38,1.96,-1.145e-07,269.06,263.63,36.85,3.13,45.33,0.0,0.01,1.83,39613.01,22.09614636767742,67.89912344563412
1,2014,SPRING,409.94,249.63,358.15,3.38,1.96,6.5169e-06,271.39,270.2,29.01,3.26,45.23,0.0,0.01,1.83,39613.01,22.09614636767742,67.89912344563412
1,2014,SUMMER,409.94,249.63,358.15,3.38,1.96,2.77753e-05,284.95,285.37,69.34,3.26,45.23,0.0,0.01,1.83,39613.01,22.09614636767742,67.89912344563412
1,2014,AUTUMN,409.94,249.63,358.15,3.38,1.96,3.7898e-06,272.28,272.4,29.75,3.26,45.23,0.0,0.01,1.83,39613.01,22.09614636767742,67.89912344563412
1,2015,WINTER,409.94,249.63,358.15,3.38,1.96,1.178e-07,267.82,263.02,42.88,2.92,44.73,0.0,0.01,1.85,39613.01,22.09614636767742,67.89912344563412
1,2015,SPRING,409.94,249.63,358.15,3.38,1.96,5.5189e-06,271.59,271.4,48.92,2.75,44.48,0.0,0.01,1.86,39613.01,22.09614636767742,67.89912344563412
1,2015,SUMMER,409.94,249.63,358.15,3.38,1.96,2.33665e-05,283.14,283.39,60.37,2.75,44.48,0.0,0.01,1.86,39613.01,22.09614636767742,67.89912344563412
1,2015,AUTUMN,409.94,249.63,358.15,3.38,1.96,3.2535e-06,274.06,274.51,56.67,2.75,44.48,0.0,0.01,1.86,39613.01,22.09614636767742,67.89912344563412
1,2016,WINTER,409.94,249.63,358.15,3.38,1.96,4.04e-08,268.1,262.29,42.22,2.46,43.38,0.0,0.01,1.86,39613.01,22.09614636767742,67.89912344563412
1,2016,SPRING,409.94,249.63,358.15,3.38,1.96,6.4148e-06,272.08,271.82,24.26,2.32,42.83,0.0,0.01,1.86,39613.01,22.09614636767742,67.89912344563412
1,2016,SUMMER,409.94,249.63,358.15,3.38,1.96,2.7705e-05,284.34,284.4,111.95,2.32,42.83,0.0,0.01,1.86,39613.01,22.09614636767742,67.89912344563412
1,2016,AUTUMN,409.94,249.63,358.15,3.38,1.96,2.9239e-06,272.66,273.5,40.58,2.32,42.83,0.0,0.01,1.86,39613.01,22.09614636767742,67.89912344563412
1,2017,WINTER,409.94,249.63,358.15,3.38,1.96,3.5e-09,267.92,264.25,40.85,2.07,42.28,0.0,0.01,1.86,39613.01,22.09614636767742,67.89912344563412
1,2017,SPRING,409.94,249.63,358.15,3.38,1.96,4.933e-06,269.76,268.34,24.85,1.94,42.0,0.0,0.01,1.86,39613.01,22.09614636767742,67.89912344563412
1,2017,SUMMER,409.94,249.63,358.15,3.38,1.96,2.38942e-05,282.56,283.24,72.53,1.94,42.0,0.0,0.01,1.86,39613.01,22.09614636767742,67.89912344563412
1,2017,AUTUMN,409.94,249.63,358.15,3.38,1.96,3.1052e-06,273.15,272.83,50.41,1.94,42.0,0.0,0.01,1.86,39613.01,22.09614636767742,67.89912344563412
1,2018,WINTER,409.94,249.63,358.15,3.38,1.96,6.706e-07,268.06,261.45,30.39,2.05,41.89,0.0,0.01,1.85,39613.01,22.09614636767742,67.89912344563412
1,2018,SPRING,409.94,249.63,358.15,3.38,1.96,7.7472e-06,272.38,271.31,20.08,2.1,41.84,0.0,0.01,1.84,39613.01,22.09614636767742,67.89912344563412
1,2018,SUMMER,409.94,249.63,358.15,3.38,1.96,2.79435e-05,285.56,285.8,56.72,2.1,41.84,0.0,0.01,1.84,39613.01,22.09614636767742,67.89912344563412
1,2018,AUTUMN,409.94,249.63,358.15,3.38,1.96,4.282e-06,273.64,274.65,37.42,2.1,41.84,0.0,0.01,1.84,39613.01,22.09614636767742,67.89912344563412
1,2019,WINTER,409.94,249.63,358.15,3.38,1.96,1.129e-06,266.92,262.85,36.47,2.31,42.02,0.0,0.01,1.83,39613.01,22.09614636767742,67.89912344563412
1,2019,SPRING,409.94,249.63,358.15,3.38,1.96,8.4442e-06,271.81,271.47,39.4,2.42,42.11,0.0,0.01,1.83,39613.01,22.09614636767742,67.89912344563412
1,2019,SUMMER,409.94,249.63,358.15,3.38,1.96,2.4031e-05,284.39,284.55,56.21,2.42,42.11,0.0,0.01,1.83,39613.01,22.09614636767742,67.89912344563412
1,2019,AUTUMN,409.94,249.63,358.15,3.38,1.96,3.7768e-06,271.42,270.5,50.42,2.42,42.11,0.0,0.01,1.83,39613.01,22.09614636767742,67.89912344563412
1,2020,WINTER,409.94,249.63,358.15,3.38,1.96,1.069e-06,268.87,264.93,52.6,1.83,41.92,0.0,0.01,1.84,39613.01,22.09614636767742,67.89912344563412
1,2020,SPRING,409.94,249.63,358.15,3.38,1.96,8.0949e-06,270.86,269.76,23.66,1.53,41.82,0.0,0.01,1.85,39613.01,22.09614636767742,67.89912344563412
1,2020,SUMMER,409.94,249.63,358.15,3.38,1.96,2.52339e-05,284.31,285.02,73.1,1.53,41.82,0.0,0.01,1.85,39613.01,22.09614636767742,67.89912344563412
1,2020,AUTUMN,409.94,249.63,358.15,3.38,1.96,3.8602e-06,274.01,274.76,56.59,1.53,41.82,0.0,0.01,1.85,39613.01,22.09614636767742,67.89912344563412
2,2001,SPRING,234.44,78.82,230.79,2.0,1.36,4.7078e-06,270.69,267.81,36.2,4.21,58.22,0.0,0.01,2.05,50917.75,26.60989269109769,67.3394478323987
2,2001,SUMMER,234.44,78.82,230.79,2.0,1.36,2.59892e-05,284.95,285.4,69.73,4.21,58.22,0.0,0.01,2.05,50917.75,26.60989269109769,67.3394478323987
2,2001,AUTUMN,234.44,78.82,230.79,2.0,1.36,3.0609e-06,273.57,273.48,49.13,4.21,58.22,0.0,0.01,2.05,50917.75,26.60989269109769,67.3394478323987
2,2002,WINTER,234.44,78.82,230.79,2.0,1.36,-2.54e-08,268.1,263.74,32.2,4.49,58.49,0.0,0.01,2.02,50917.75,26.60989269109769,67.3394478323987
2,2002,SPRING,234.44,78.82,230.79,2.0,1.36,7.5943e-06,273.16,272.5,21.8,4.63,58.62,0.0,0.01,2.0,50917.75,26.60989269109769,67.3394478323987
2,2002,SUMMER,234.44,78.82,230.79,2.0,1.36,2.91954e-05,286.66,286.97,78.9,4.63,58.62,0.0,0.01,2.0,50917.75,26.60989269109769,67.3394478323987
2,2002,AUTUMN,234.44,78.82,230.79,2.0,1.36,2.9855e-06,271.47,270.52,34.88,4.63,58.62,0.0,0.01,2.0,50917.75,26.60989269109769,67.3394478323987
2,2003,WINTER,234.44,78.82,230.79,2.0,1.36,9.37e-08,266.79,261.56,28.79,4.08,56.93,0.0,0.01,1.98,50917.75,26.60989269109769,67.3394478323987
2,2003,SPRING,234.44,78.82,230.79,2.0,1.36,6.1865e-06,271.9,271.63,34.17,3.81,56.08,0.0,0.01,1.97,50917.75,26.60989269109769,67.3394478323987
2,2003,SUMMER,234.44,78.82,230.79,2.0,1.36,2.71331e-05,285.93,286.06,47.98,3.81,56.08,0.0,0.01,1.97,50917.75,26.60989269109769,67.3394478323987
2,2003,AUTUMN,234.44,78.82,230.79,2.0,1.36,3.3587e-06,273.41,274.02,47.01,3.81,56.08,0.0,0.01,1.97,50917.75,26.60989269109769,67.3394478323987
2,2004,WINTER,234.44,78.82,230.79,2.0,1.36,5.64e-08,268.3,263.36,36.63,3.69,57.68,0.0,0.01,1.96,50917.75,26.60989269109769,67.3394478323987
2,2004,SPRING,234.44,78.82,230.79,2.0,1.36,6.0004e-06,271.95,271.52,25.51,3.63,58.48,0.0,0.01,1.96,50917.75,26.60989269109769,67.3394478323987
2,2004,SUMMER,234.44,78.82,230.79,2.0,1.36,2.48952e-05,284.91,285.05,83.69,3.63,58.48,0.0,0.01,1.96,50917.75,26.60989269109769,67.3394478323987
2,2004,AUTUMN,234.44,78.82,230.79,2.0,1.36,3.0228e-06,273.25,273.24,52.87,3.63,58.48,0.0,0.01,1.96,50917.75,26.60989269109769,67.3394478323987
2,2005,WINTER,234.44,78.82,230.79,2.0,1.36,-8.352e-07,268.44,265.71,43.49,3.76,58.69,0.0,0.01,1.97,50917.75,26.60989269109769,67.3394478323987
2,2005,SPRING,234.44,78.82,230.79,2.0,1.36,5.8295e-06,270.77,269.65,41.42,3.82,58.8,0.0,0.01,1.97,50917.75,26.60989269109769,67.3394478323987
2,2005,SUMMER,234.44,78.82,230.79,2.0,1.36,3.09537e-05,286.02,286.87,70.16,3.82,58.8,0.0,0.01,1.97,50917.75,26.60989269109769,67.3394478323987
2,2005,AUTUMN,234.44,78.82,230.79,2.0,1.36,4.8172e-06,275.55,276.25,60.49,3.82,58.8,0.0,0.01,1.97,50917.75,26.60989269109769,67.3394478323987
2,2006,WINTER,234.44,78.82,230.79,2.0,1.36,4.34e-08,268.39,262.83,32.63,3.71,58.05,0.0,0.01,1.96,50917.75,26.60989269109769,67.3394478323987
2,2006,SPRING,234.44,78.82,230.79,2.0,1.36,6.7666e-06,272.47,271.69,30.63,3.66,57.67,0.0,0.01,1.96,50917.75,26.60989269109769,67.3394478323987
2,2006,SUMMER,234.44,78.82,230.79,2.0,1.36,3.33836e-05,286.62,287.16,30.41,3.66,57.67,0.0,0.01,1.96,50917.75,26.60989269109769,67.3394478323987
2,2006,AUTUMN,234.44,78.82,230.79,2.0,1.36,3.8531e-06,273.26,273.28,55.21,3.66,57.67,0.0,0.01,1.96,50917.75,26.60989269109769,67.3394478323987
2,2007,WINTER,234.44,78.82,230.79,2.0,1.36,-1.34e-08,269.02,262.88,43.86,3.79,59.02,0.0,0.01,1.96,50917.75,26.60989269109769,67.3394478323987
2,2007,SPRING,234.44,78.82,230.79,2.0,1.36,5.9698e-06,272.07,272.4,38.35,3.86,59.7,0.0,0.01,1.96,50917.75,26.60989269109769,67.3394478323987
2,2007,SUMMER,234.44,78.82,230.79,2.0,1.36,2.83947e-05,285.28,285.75,70.8,3.86,59.7,0.0,0.01,1.96,50917.75,26.60989269109769,67.3394478323987
2,2007,AUTUMN,234.44,78.82,230.79,2.0,1.36,3.1371e-06,274.69,274.86,50.92,3.86,59.7,0.0,0.01,1.96,50917.75,26.60989269109769,67.3394478323987
2,2008,WINTER,234.44,78.82,230.79,2.0,1.36,-1.0173e-06,270.2,267.24,39.36,3.24,59.94,0.0,0.01,1.96,50917.75,26.60989269109769,67.3394478323987
2,2008,SPRING,234.44,78.82,230.79,2.0,1.36,6.4702e-06,271.78,270.5,31.96,2.93,60.06,0.0,0.01,1.96,50917.75,26.60989269109769,67.3394478323987
2,2008,SUMMER,234.44,78.82,230.79,2.0,1.36,2.53595e-05,283.72,284.04,83.09,2.93,60.06,0.0,0.01,1.96,50917.75,26.60989269109769,67.3394478323987
2,2008,AUTUMN,234.44,78.82,230.79,2.0,1.36,3.0887e-06,273.92,274.0,48.9,2.93,60.06,0.0,0.01,1.96,50917.75,26.60989269109769,67.3394478323987
2,2009,WINTER,234.44,78.82,230.79,2.0,1.36,2.52e-08,268.78,264.63,23.88,2.58,59.08,0.0,0.01,1.96,50917.75,26.60989269109769,67.3394478323987
2,2009,SPRING,234.44,78.82,230.79,2.0,1.36,6.9006e-06,272.72,271.83,26.59,2.41,58.59,0.0,0.01,1.96,50917.75,26.60989269109769,67.3394478323987
2,2009,SUMMER,234.44,78.82,230.79,2.0,1.36,2.9821e-05,285.22,285.59,56.17,2.41,58.59,0.0,0.01,1.96,50917.75,26.60989269109769,67.3394478323987
2,2009,AUTUMN,234.44,78.82,230.79,2.0,1.36,3.49e-06,273.96,274.42,52.53,2.41,58.59,0.0,0.01,1.96,50917.75,26.60989269109769,67.3394478323987
2,2010,WINTER,234.44,78.82,230.79,2.0,1.36,-2.134e-07,267.86,260.9,24.52,2.06,59.65,0.0,0.01,1.94,50917.75,26.60989269109769,67.3394478323987
2,2010,SPRING,234.44,78.82,230.79,2.0,1.36,6.3041e-06,272.46,271.37,39.86,1.88,60.18,0.0,0.01,1.93,50917.75,26.60989269109769,67.3394478323987
2,2010,SUMMER,234.44,78.82,230.79,2.0,1.36,2.87278e-05,284.54,284.81,68.28,1.88,60.18,0.0,0.01,1.93,50917.75,26.60989269109769,67.3394478323987
2,2010,AUTUMN,234.44,78.82,230.79,2.0,1.36,2.478e-06,272.86,272.43,35.51,1.88,60.18,0.0,0.01,1.93,50917.75,26.60989269109769,67.3394478323987
2,2011,WINTER,234.44,78.82,230.79,2.0,1.36,-2.662e-07,264.42,258.49,18.4,2.51,61.25,0.0,0.01,1.9,50917.75,26.60989269109769,67.3394478323987
2,2011,SPRING,234.44,78.82,230.79,2.0,1.36,7.4274e-06,272.3,272.63,32.08,2.82,61.78,0.0,0.01,1.89,50917.75,26.60989269109769,67.3394478323987
2,2011,SUMMER,234.44,78.82,230.79,2.0,1.36,3.3803e-05,286.25,286.66,68.77,2.82,61.78,0.0,0.01,1.89,50917.75,26.60989269109769,67.3394478323987
2,2011,AUTUMN,234.44,78.82,230.79,2.0,1.36,3.0738e-06,274.96,275.86,60.12,2.82,61.78,0.0,0.01,1.89,50917.75,26.60989269109769,67.3394478323987
2,2012,WINTER,234.44,78.82,230.79,2.0,1.36,-3.31e-08,268.64,262.93,41.12,2.72,62.45,0.0,0.01,1.89,50917.75,26.60989269109769,67.3394478323987
2,2012,SPRING,234.44,78.82,230.79,2.0,1.36,7.6645e-06,271.86,271.32,37.11,2.67,62.79,0.0,0.01,1.89,50917.75,26.60989269109769,67.3394478323987
2,2012,SUMMER,234.44,78.82,230.79,2.0,1.36,3.02522e-05,284.29,284.67,57.78,2.67,62.79,0.0,0.01,1.89,50917.75,26.60989269109769,67.3394478323987
2,2012,AUTUMN,234.44,78.82,230.79,2.0,1.36,2.9335e-06,273.51,273.54,72.21,2.67,62.79,0.0,0.01,1.89,50917.75,26.60989269109769,67.3394478323987
2,2013,WINTER,234.44,78.82,230.79,2.0,1.36,-2.137e-07,267.94,261.93,29.15,3.1,63.8,0.0,0.01,1.89,50917.75,26.60989269109769,67.3394478323987
2,2013,SPRING,234.44,78.82,230.79,2.0,1.36,8.7745e-06,272.92,270.63,21.3,3.32,64.3,0.0,0.01,1.89,50917.75,26.60989269109769,67.3394478323987
2,2013,SUMMER,234.44,78.82,230.79,2.0,1.36,3.33815e-05,286.57,287.01,55.58,3.32,64.3,0.0,0.01,1.89,50917.75,26.60989269109769,67.3394478323987
2,2013,AUTUMN,234.44,78.82,230.79,2.0,1.36,3.6466e-06,274.29,274.09,42.51,3.32,64.3,0.0,0.01,1.89,50917.75,26.60989269109769,67.3394478323987
2,2014,WINTER,234.44,78.82,230.79,2.0,1.36,-2.016e-07,268.91,264.56,34.76,3.79,64.18,0.0,0.01,1.89,50917.75,26.60989269109769,67.3394478323987
2,2014,SPRING,234.44,78.82,230.79,2.0,1.36,7.767e-06,271.95,271.62,32.05,4.02,64.12,0.0,0.01,1.89,50917.75,26.60989269109769,67.3394478323987
2,2014,SUMMER,234.44,78.82,230.79,2.0,1.36,3.26508e-05,286.12,286.56,68.97,4.02,64.12,0.0,0.01,1.89,50917.75,26.60989269109769,67.3394478323987
2,2014,AUTUMN,234.44,78.82,230.79,2.0,1.36,4.3534e-06,272.65,273.08,36.74,4.02,64.12,0.0,0.01,1.89,50917.75,26.60989269109769,67.3394478323987
2,2015,WINTER,234.44,78.82,230.79,2.0,1.36,-3.542e-07,268.18,264.01,40.92,3.27,63.87,0.0,0.01,1.91,50917.75,26.60989269109769,67.3394478323987
2,2015,SPRING,234.44,78.82,230.79,2.0,1.36,6.3202e-06,272.62,273.03,50.46,2.9,63.74,0.0,0.01,1.92,50917.75,26.60989269109769,67.3394478323987
2,2015,SUMMER,234.44,78.82,230.79,2.0,1.36,2.72011e-05,284.04,284.33,72.18,2.9,63.74,0.0,0.01,1.92,50917.75,26.60989269109769,67.3394478323987
2,2015,AUTUMN,234.44,78.82,230.79,2.0,1.36,2.8937e-06,274.9,275.58,63.74,2.9,63.74,0.0,0.01,1.92,50917.75,26.60989269109769,67.3394478323987
2,2016,WINTER,234.44,78.82,230.79,2.0,1.36,-3.611e-07,268.73,263.23,44.54,2.25,63.06,0.0,0.01,1.93,50917.75,26.60989269109769,67.3394478323987
2,2016,SPRING,234.44,78.82,230.79,2.0,1.36,7.9434e-06,273.61,273.59,26.57,1.92,62.72,0.0,0.01,1.94,50917.75,26.60989269109769,67.3394478323987
2,2016,SUMMER,234.44,78.82,230.79,2.0,1.36,3.30834e-05,285.96,286.03,108.7,1.92,62.72,0.0,0.01,1.94,50917.75,26.60989269109769,67.3394478323987
2,2016,AUTUMN,234.44,78.82,230.79,2.0,1.36,2.5997e-06,273.53,274.38,42.21,1.92,62.72,0.0,0.01,1.94,50917.75,26.60989269109769,67.3394478323987
2,2017,WINTER,234.44,78.82,230.79,2.0,1.36,-5.38e-07,267.95,264.41,28.08,1.56,60.17,0.0,0.01,1.93,50917.75,26.60989269109769,67.3394478323987
2,2017,SPRING,234.44,78.82,230.79,2.0,1.36,5.1775e-06,270.34,269.48,23.38,1.38,58.9,0.0,0.01,1.93,50917.75,26.60989269109769,67.3394478323987
2,2017,SUMMER,234.44,78.82,230.79,2.0,1.36,2.78762e-05,284.2,284.66,69.09,1.38,58.9,0.0,0.01,1.93,50917.75,26.60989269109769,67.3394478323987
2,2017,AUTUMN,234.44,78.82,230.79,2.0,1.36,3.6849e-06,273.53,273.97,49.35,1.38,58.9,0.0,0.01,1.93,50917.75,26.60989269109769,67.3394478323987
2,2018,WINTER,234.44,78.82,230.79,2.0,1.36,6.083e-07,267.99,262.75,31.86,1.66,59.3,0.0,0.01,1.92,50917.75,26.60989269109769,67.3394478323987
2,2018,SPRING,234.44,78.82,230.79,2.0,1.36,9.128e-06,273.38,272.72,22.03,1.8,59.5,0.0,0.01,1.92,50917.75,26.60989269109769,67.3394478323987
2,2018,SUMMER,234.44,78.82,230.79,2.0,1.36,3.44906e-05,286.84,287.42,63.06,1.8,59.5,0.0,0.01,1.92,50917.75,26.60989269109769,67.3394478323987
2,2018,AUTUMN,234.44,78.82,230.79,2.0,1.36,4.3053e-06,274.64,275.7,43.23,1.8,59.5,0.0,0.01,1.92,50917.75,26.60989269109769,67.3394478323987
2,2019,WINTER,234.44,78.82,230.79,2.0,1.36,1.086e-06,266.63,263.44,35.69,1.87,58.81,0.0,0.01,1.91,50917.75,26.60989269109769,67.3394478323987
2,2019,SPRING,234.44,78.82,230.79,2.0,1.36,9.8692e-06,272.86,272.86,40.87,1.91,58.47,0.0,0.01,1.91,50917.75,26.60989269109769,67.3394478323987
