ID,YEAR,SEASON,Q,T,P,ET,ST,H,H_std,H_med,S,S_med,FL,SL,CL,UL,WL,A,lon,lat,ID_GRDC
6140100,2001,AUTUMN,1.196,279.84,66.29,6.9654e-06,279.85,582.94,63.35,579.4,7.79,6.41,45.22,6.82,19.82,0.56,0.0,94.6,16.14256748029856,50.606568395054566,
6140100,2001,SPRING,1.26867,278.81,65.46,1.95671e-05,277.36,582.94,63.35,579.4,7.79,6.41,45.22,6.82,19.82,0.56,0.0,94.6,16.14256748029856,50.606568395054566,
6140100,2001,SUMMER,1.16267,288.37,128.81,3.10884e-05,287.6,582.94,63.35,579.4,7.79,6.41,45.22,6.82,19.82,0.56,0.0,94.6,16.14256748029856,50.606568395054566,
6140100,2002,AUTUMN,1.11867,279.37,70.54,8.5566e-06,279.5,582.94,63.35,579.4,7.79,6.41,44.15,7.32,24.14,0.56,0.0,94.6,16.14256748029856,50.606568395054566,
6140100,2002,SPRING,1.36067,280.64,42.89,2.13158e-05,280.2,582.94,63.35,579.4,7.79,6.41,44.15,7.32,24.14,0.56,0.0,94.6,16.14256748029856,50.606568395054566,
6140100,2002,SUMMER,0.56033,290.2,115.63,3.76889e-05,289.52,582.94,63.35,579.4,7.79,6.41,44.15,7.32,24.14,0.56,0.0,94.6,16.14256748029856,50.606568395054566,
6140100,2002,WINTER,2.11167,271.01,62.43,3.4047e-06,271.75,582.94,63.35,579.4,7.79,6.41,44.51,7.15,22.7,0.56,0.0,94.6,16.14256748029856,50.606568395054566,
6140100,2003,AUTUMN,0.283,279.66,43.93,7.4479e-06,279.77,582.94,63.35,579.4,7.79,6.41,36.96,11.44,27.14,0.56,0.0,94.6,16.14256748029856,50.606568395054566,
6140100,2003,SPRING,1.273,279.71,48.54,2.13026e-05,278.55,582.94,63.35,579.4,7.79,6.41,36.96,11.44,27.14,0.56,0.0,94.6,16.14256748029856,50.606568395054566,
6140100,2003,SUMMER,0.418,290.9,63.68,4.06867e-05,289.71,582.94,63.35,579.4,7.79,6.41,36.96,11.44,27.14,0.56,0.0,94.6,16.14256748029856,50.606568395054566,
6140100,2003,WINTER,1.08533,267.88,39.53,3.1095e-06,269.05,582.94,63.35,579.4,7.79,6.41,39.36,10.07,26.14,0.56,0.0,94.6,16.14256748029856,50.606568395054566,
6140100,2004,AUTUMN,0.397,280.52,58.48,1.00989e-05,280.75,582.94,63.35,579.4,7.79,6.41,35.83,10.07,24.52,0.56,0.0,94.6,16.14256748029856,50.606568395054566,
6140100,2004,SPRING,1.14467,279.09,50.63,1.91342e-05,278.51,582.94,63.35,579.4,7.79,6.41,35.83,10.07,24.52,0.56,0.0,94.6,16.14256748029856,50.606568395054566,
6140100,2004,SUMMER,0.41633,288.92,62.84,3.69712e-05,288.02,582.94,63.35,579.4,7.79,6.41,35.83,10.07,24.52,0.56,0.0,94.6,16.14256748029856,50.606568395054566,
6140100,2004,WINTER,1.04967,270.24,65.06,3.5601e-06,271.23,582.94,63.35,579.4,7.79,6.41,36.21,10.53,25.39,0.56,0.0,94.6,16.14256748029856,50.606568395054566,
6140100,2005,AUTUMN,0.36367,280.54,35.44,1.20055e-05,280.52,582.94,63.35,579.4,7.79,6.41,34.33,12.13,24.2,0.56,0.0,94.6,16.14256748029856,50.606568395054566,
6140100,2005,SPRING,1.99233,278.87,55.83,2.11657e-05,278.45,582.94,63.35,579.4,7.79,6.41,34.33,12.13,24.2,0.56,0.0,94.6,16.14256748029856,50.606568395054566,
6140100,2005,SUMMER,0.62633,288.09,99.22,3.7054e-05,287.57,582.94,63.35,579.4,7.79,6.41,34.33,12.13,24.2,0.56,0.0,94.6,16.14256748029856,50.606568395054566,
6140100,2005,WINTER,0.881,270.07,61.37,2.3474e-06,270.68,582.94,63.35,579.4,7.79,6.41,34.83,11.44,24.31,0.56,0.0,94.6,16.14256748029856,50.606568395054566,
6140100,2006,AUTUMN,0.634,282.33,42.87,1.33085e-05,282.08,582.94,63.35,579.4,7.79,6.41,33.9,12.32,22.26,0.56,0.0,94.6,16.14256748029856,50.606568395054566,
6140100,2006,SPRING,2.00167,278.01,56.33,1.79588e-05,277.04,582.94,63.35,579.4,7.79,6.41,33.9,12.32,22.26,0.56,0.0,94.6,16.14256748029856,50.606568395054566,
6140100,2006,SUMMER,0.91333,289.62,116.83,4.04316e-05,288.97,582.94,63.35,579.4,7.79,6.41,33.9,12.32,22.26,0.56,0.0,94.6,16.14256748029856,50.606568395054566,
6140100,2006,WINTER,0.462,267.65,47.53,6.953e-07,271.57,582.94,63.35,579.4,7.79,6.41,34.04,12.26,22.91,0.56,0.0,94.6,16.14256748029856,50.606568395054566,
6140100,2007,AUTUMN,0.781,278.64,73.87,9.3852e-06,279.1,582.94,63.35,579.4,7.79,6.41,34.65,12.2,21.39,0.56,0.0,94.6,16.14256748029856,50.606568395054566,
6140100,2007,SPRING,0.98967,281.58,35.67,2.61267e-05,281.12,582.94,63.35,579.4,7.79,6.41,34.65,12.2,21.39,0.56,0.0,94.6,16.14256748029856,50.606568395054566,
6140100,2007,SUMMER,0.71267,289.51,100.58,4.03457e-05,289.23,582.94,63.35,579.4,7.79,6.41,34.65,12.2,21.39,0.56,0.0,94.6,16.14256748029856,50.606568395054566,
6140100,2007,WINTER,1.49667,274.19,68.21,3.8527e-06,273.97,582.94,63.35,579.4,7.79,6.41,34.4,12.24,21.68,0.56,0.0,94.6,16.14256748029856,50.606568395054566,
6140100,2008,AUTUMN,0.50633,280.45,55.17,9.8965e-06,280.54,582.94,63.35,579.4,7.79,6.41,35.02,11.51,22.33,0.56,0.0,94.6,16.14256748029856,50.606568395054566,
6140100,2008,SPRING,1.40067,279.5,70.25,1.97639e-05,279.26,582.94,63.35,579.4,7.79,6.41,35.02,11.51,22.33,0.56,0.0,94.6,16.14256748029856,50.606568395054566,
6140100,2008,SUMMER,0.58333,289.18,66.08,3.80776e-05,288.37,582.94,63.35,579.4,7.79,6.41,35.02,11.51,22.33,0.56,0.0,94.6,16.14256748029856,50.606568395054566,
6140100,2008,WINTER,1.39267,272.73,48.97,3.8496e-06,272.18,582.94,63.35,579.4,7.79,6.41,34.9,11.74,22.02,0.56,0.0,94.6,16.14256748029856,50.606568395054566,
6140100,2009,AUTUMN,0.62667,280.96,45.26,1.10989e-05,280.81,582.94,63.35,579.4,7.79,6.41,36.21,10.57,19.82,0.56,0.0,94.6,16.14256748029856,50.606568395054566,
6140100,2009,SPRING,1.33533,280.77,61.0,2.1356e-05,279.56,582.94,63.35,579.4,7.79,6.41,36.21,10.57,19.82,0.56,0.0,94.6,16.14256748029856,50.606568395054566,
6140100,2009,SUMMER,1.045,288.72,109.37,3.96631e-05,287.82,582.94,63.35,579.4,7.79,6.41,36.21,10.57,19.82,0.56,0.0,94.6,16.14256748029856,50.606568395054566,
6140100,2009,WINTER,0.62933,270.21,39.68,2.8001e-06,270.77,582.94,63.35,579.4,7.79,6.41,35.81,10.88,20.66,0.56,0.0,94.6,16.14256748029856,50.606568395054566,
6140100,2010,AUTUMN,1.33033,279.04,72.14,9.5349e-06,279.27,582.94,63.35,579.4,7.79,6.41,35.21,10.57,19.95,0.56,0.0,94.6,16.14256748029856,50.606568395054566,
6140100,2010,SPRING,1.727,278.71,75.05,1.63985e-05,277.91,582.94,63.35,579.4,7.79,6.41,35.21,10.57,19.95,0.56,0.0,94.6,16.14256748029856,50.606568395054566,
6140100,2010,SUMMER,1.05167,289.02,113.15,3.84078e-05,288.2,582.94,63.35,579.4,7.79,6.41,35.21,10.57,19.95,0.56,0.0,94.6,16.14256748029856,50.606568395054566,
6140100,2010,WINTER,0.807,268.58,44.69,1.7801e-06,270.46,582.94,63.35,579.4,7.79,6.41,35.54,10.57,19.91,0.56,0.0,94.6,16.14256748029856,50.606568395054566,
6140100,2011,AUTUMN,0.46033,279.98,36.88,9.9688e-06,279.56,582.94,63.35,579.4,7.79,6.41,35.33,10.88,20.89,0.56,0.0,94.6,16.14256748029856,50.606568395054566,
6140100,2011,SPRING,0.82867,280.41,46.07,2.11676e-05,279.05,582.94,63.35,579.4,7.79,6.41,35.33,10.88,20.89,0.56,0.0,94.6,16.14256748029856,50.606568395054566,
6140100,2011,SUMMER,0.60967,288.3,95.94,3.72019e-05,287.99,582.94,63.35,579.4,7.79,6.41,35.33,10.88,20.89,0.56,0.0,94.6,16.14256748029856,50.606568395054566,
6140100,2011,WINTER,1.65033,267.89,46.12,1.4679e-06,269.88,582.94,63.35,579.4,7.79,6.41,35.29,10.78,20.58,0.56,0.0,94.6,16.14256748029856,50.606568395054566,
6140100,2012,AUTUMN,0.7,280.31,53.25,1.00083e-05,279.99,582.94,63.35,579.4,7.79,6.41,35.33,9.19,16.32,0.56,0.0,94.6,16.14256748029856,50.606568395054566,
6140100,2012,SPRING,1.35767,280.62,38.76,2.15079e-05,279.27,582.94,63.35,579.4,7.79,6.41,35.33,9.19,16.32,0.56,0.0,94.6,16.14256748029856,50.606568395054566,
6140100,2012,SUMMER,0.70833,288.82,114.01,3.6955e-05,288.1,582.94,63.35,579.4,7.79,6.41,35.33,9.19,16.32,0.56,0.0,94.6,16.14256748029856,50.606568395054566,
6140100,2012,WINTER,1.32067,269.1,87.39,2.8684e-06,269.42,582.94,63.35,579.4,7.79,6.41,35.33,9.75,17.84,0.56,0.0,94.6,16.14256748029856,50.606568395054566,
6140100,2013,AUTUMN,0.571,280.27,59.45,9.3886e-06,280.19,582.94,63.35,579.4,7.79,6.41,33.4,11.13,15.95,0.56,0.0,94.6,16.14256748029856,50.606568395054566,
6140100,2013,SPRING,1.59567,277.24,67.85,1.54328e-05,276.01,582.94,63.35,579.4,7.79,6.41,33.4,11.13,15.95,0.56,0.0,94.6,16.14256748029856,50.606568395054566,
6140100,2013,SUMMER,1.08133,288.92,90.2,3.84371e-05,287.64,582.94,63.35,579.4,7.79,6.41,33.4,11.13,15.95,0.56,0.0,94.6,16.14256748029856,50.606568395054566,
6140100,2013,WINTER,1.03,269.5,61.59,9.523e-07,269.79,582.94,63.35,579.4,7.79,6.41,34.04,10.48,16.07,0.56,0.0,94.6,16.14256748029856,50.606568395054566,
6140100,2014,AUTUMN,0.57767,281.78,57.64,9.89e-06,281.78,582.94,63.35,579.4,7.79,6.41,37.27,7.69,15.26,0.56,0.0,94.6,16.14256748029856,50.606568395054566,
6140100,2014,SPRING,0.721,281.36,77.13,2.23047e-05,280.99,582.94,63.35,579.4,7.79,6.41,37.27,7.69,15.26,0.56,0.0,94.6,16.14256748029856,50.606568395054566,
6140100,2014,SUMMER,0.589,288.44,72.0,3.88482e-05,288.04,582.94,63.35,579.4,7.79,6.41,37.27,7.69,15.26,0.56,0.0,94.6,16.14256748029856,50.606568395054566,
6140100,2014,WINTER,0.70867,272.88,21.53,3.627e-06,272.39,582.94,63.35,579.4,7.79,6.41,35.98,8.84,15.49,0.56,0.0,94.6,16.14256748029856,50.606568395054566,
6140100,2015,AUTUMN,0.338,280.99,58.08,8.9603e-06,280.91,582.94,63.35,579.4,7.79,6.41,36.4,9.38,16.45,0.56,0.0,94.6,16.14256748029856,50.606568395054566,
6140100,2015,SPRING,0.88033,279.83,44.08,2.27421e-05,278.96,582.94,63.35,579.4,7.79,6.41,36.4,9.38,16.45,0.56,0.0,94.6,16.14256748029856,50.606568395054566,
6140100,2015,SUMMER,0.37267,290.25,53.26,3.9668e-05,289.21,582.94,63.35,579.4,7.79,6.41,36.4,9.38,16.45,0.56,0.0,94.6,16.14256748029856,50.606568395054566,
6140100,2015,WINTER,0.99233,271.34,39.95,2.7891e-06,271.43,582.94,63.35,579.4,7.79,6.41,36.69,8.82,16.05,0.56,0.0,94.6,16.14256748029856,50.606568395054566,
6140100,2016,AUTUMN,0.347,280.46,62.36,1.11354e-05,280.42,582.94,63.35,579.4,7.79,6.41,36.4,9.76,17.95,0.56,0.0,94.6,16.14256748029856,50.606568395054566,
6140100,2016,SPRING,0.754,279.82,55.99,2.14542e-05,279.63,582.94,63.35,579.4,7.79,6.41,36.4,9.76,17.95,0.56,0.0,94.6,16.14256748029856,50.606568395054566,
6140100,2016,SUMMER,0.37567,288.72,63.58,3.68501e-05,288.26,582.94,63.35,579.4,7.79,6.41,36.4,9.76,17.95,0.56,0.0,94.6,16.14256748029856,50.606568395054566,
6140100,2016,WINTER,0.58833,272.86,44.63,3.7359e-06,272.47,582.94,63.35,579.4,7.79,6.41,36.4,9.63,17.45,0.56,0.0,94.6,16.14256748029856,50.606568395054566,
6140100,2017,AUTUMN,0.67767,280.45,75.27,1.03447e-05,280.22,582.94,63.35,579.4,7.79,6.41,36.21,9.38,17.45,0.56,0.0,94.6,16.14256748029856,50.606568395054566,
6140100,2017,SPRING,0.811,280.0,59.68,1.75407e-05,279.27,582.94,63.35,579.4,7.79,6.41,36.21,9.38,17.45,0.56,0.0,94.6,16.14256748029856,50.606568395054566,
6140100,2017,SUMMER,0.369,289.36,92.18,3.81573e-05,288.19,582.94,63.35,579.4,7.79,6.41,36.21,9.38,17.45,0.56,0.0,94.6,16.14256748029856,50.606568395054566,
6140100,2017,WINTER,0.69667,268.8,39.32,3.3708e-06,268.6,582.94,63.35,579.4,7.79,6.41,36.27,9.51,17.62,0.56,0.0,94.6,16.14256748029856,50.606568395054566,
6140100,2018,AUTUMN,0.27367,281.92,44.7,1.00307e-05,281.16,582.94,63.35,579.4,7.79,6.41,35.52,10.26,16.76,0.56,0.0,94.6,16.14256748029856,50.606568395054566,
6140100,2018,SPRING,0.59333,281.32,43.97,2.20187e-05,280.08,582.94,63.35,579.4,7.79,6.41,35.52,10.26,16.76,0.56,0.0,94.6,16.14256748029856,50.606568395054566,
6140100,2018,SUMMER,0.33767,290.49,45.44,3.48635e-05,289.67,582.94,63.35,579.4,7.79,6.41,35.52,10.26,16.76,0.56,0.0,94.6,16.14256748029856,50.606568395054566,
6140100,2018,WINTER,1.31233,271.41,47.37,5.6198e-06,271.53,582.94,63.35,579.4,7.79,6.41,35.75,9.97,16.99,0.56,0.0,94.6,16.14256748029856,50.606568395054566,
6140100,2019,AUTUMN,0.36267,281.7,63.19,1.00218e-05,281.42,582.94,63.35,579.4,7.79,6.41,34.46,11.76,17.45,0.56,0.0,94.6,16.14256748029856,50.606568395054566,
6140100,2019,SPRING,0.76967,280.53,65.91,1.94604e-05,279.57,582.94,63.35,579.4,7.79,6.41,34.46,11.76,17.45,0.56,0.0,94.6,16.14256748029856,50.606568395054566,
6140100,2019,SUMMER,0.434,290.72,45.01,3.60513e-05,289.58,582.94,63.35,579.4,7.79,6.41,34.46,11.76,17.45,0.56,0.0,94.6,16.14256748029856,50.606568395054566,
6140100,2019,WINTER,0.673,272.05,70.47,4.7739e-06,271.26,582.94,63.35,579.4,7.79,6.41,34.81,11.26,17.22,0.56,0.0,94.6,16.14256748029856,50.606568395054566,
6140100,2020,AUTUMN,0.75867,281.37,71.06,1.06303e-05,280.83,582.94,63.35,579.4,7.79,6.41,36.84,10.82,17.01,0.56,0.0,94.6,16.14256748029856,50.606568395054566,
6140100,2020,SPRING,0.706,279.51,34.61,1.87214e-05,279.1,582.94,63.35,579.4,7.79,6.41,36.84,10.82,17.01,0.56,0.0,94.6,16.14256748029856,50.606568395054566,
6140100,2020,SUMMER,0.452,289.09,92.19,3.4449e-05,288.19,582.94,63.35,579.4,7.79,6.41,36.84,10.82,17.01,0.56,0.0,94.6,16.14256748029856,50.606568395054566,
6140100,2020,WINTER,1.02867,273.66,62.13,4.2673e-06,272.96,582.94,63.35,579.4,7.79,6.41,36.05,11.13,17.16,0.56,0.0,94.6,16.14256748029856,50.606568395054566,
6140101,2001,AUTUMN,2.80333,279.99,73.88,7.0918e-06,280.05,551.31,89.04,537.73,8.11,6.74,41.65,4.74,24.78,2.28,0.0,153.76,16.189280894508055,50.5336431149401,6140100.0
6140101,2001,SPRING,3.28067,279.07,68.88,1.96083e-05,277.74,551.31,89.04,537.73,8.11,6.74,41.65,4.74,24.78,2.28,0.0,153.76,16.189280894508055,50.5336431149401,6140100.0
6140101,2001,SUMMER,3.41567,288.55,126.83,3.10104e-05,287.84,551.31,89.04,537.73,8.11,6.74,41.65,4.74,24.78,2.28,0.0,153.76,16.189280894508055,50.5336431149401,6140100.0
6140101,2002,AUTUMN,2.612,279.59,69.64,8.73e-06,279.72,551.31,89.04,537.73,8.11,6.74,39.78,5.92,30.55,2.28,0.0,153.76,16.189280894508055,50.5336431149401,6140100.0
6140101,2002,SPRING,3.687,280.79,44.53,2.13395e-05,280.34,551.31,89.04,537.73,8.11,6.74,39.78,5.92,30.55,2.28,0.0,153.76,16.189280894508055,50.5336431149401,6140100.0
6140101,2002,SUMMER,1.61433,290.37,116.31,3.78448e-05,289.68,551.31,89.04,537.73,8.11,6.74,39.78,5.92,30.55,2.28,0.0,153.76,16.189280894508055,50.5336431149401,6140100.0
6140101,2002,WINTER,7.20233,271.09,71.17,3.6288e-06,271.86,551.31,89.04,537.73,8.11,6.74,40.4,5.53,28.63,2.28,0.0,153.76,16.189280894508055,50.5336431149401,6140100.0
6140101,2003,AUTUMN,1.23333,279.8,47.29,7.3703e-06,279.95,551.31,89.04,537.73,8.11,6.74,33.97,9.74,35.66,2.28,0.0,153.76,16.189280894508055,50.5336431149401,6140100.0
6140101,2003,SPRING,3.11533,279.82,51.78,2.14875e-05,278.68,551.31,89.04,537.73,8.11,6.74,33.97,9.74,35.66,2.28,0.0,153.76,16.189280894508055,50.5336431149401,6140100.0
6140101,2003,SUMMER,1.42533,291.02,62.29,4.04299e-05,289.95,551.31,89.04,537.73,8.11,6.74,33.97,9.74,35.66,2.28,0.0,153.76,16.189280894508055,50.5336431149401,6140100.0
6140101,2003,WINTER,2.82667,267.99,43.43,3.2945e-06,269.22,551.31,89.04,537.73,8.11,6.74,35.91,8.47,33.96,2.28,0.0,153.76,16.189280894508055,50.5336431149401,6140100.0
6140101,2004,AUTUMN,1.32433,280.71,59.31,1.02002e-05,280.96,551.31,89.04,537.73,8.11,6.74,33.6,9.34,33.75,2.28,0.0,153.76,16.189280894508055,50.5336431149401,6140100.0
6140101,2004,SPRING,2.988,279.21,52.02,1.96201e-05,278.67,551.31,89.04,537.73,8.11,6.74,33.6,9.34,33.75,2.28,0.0,153.76,16.189280894508055,50.5336431149401,6140100.0
6140101,2004,SUMMER,1.45867,289.08,71.24,3.70859e-05,288.17,551.31,89.04,537.73,8.11,6.74,33.6,9.34,33.75,2.28,0.0,153.76,16.189280894508055,50.5336431149401,6140100.0
6140101,2004,WINTER,3.116,270.32,67.65,3.8834e-06,271.31,551.31,89.04,537.73,8.11,6.74,33.73,9.47,34.39,2.28,0.0,153.76,16.189280894508055,50.5336431149401,6140100.0
6140101,2005,AUTUMN,1.35233,280.69,33.3,1.21772e-05,280.68,551.31,89.04,537.73,8.11,6.74,32.65,10.18,34.96,2.28,0.0,153.76,16.189280894508055,50.5336431149401,6140100.0
6140101,2005,SPRING,5.371,279.0,62.87,2.15213e-05,278.61,551.31,89.04,537.73,8.11,6.74,32.65,10.18,34.96,2.28,0.0,153.76,16.189280894508055,50.5336431149401,6140100.0
6140101,2005,SUMMER,2.07267,288.33,98.64,3.77714e-05,287.79,551.31,89.04,537.73,8.11,6.74,32.65,10.18,34.96,2.28,0.0,153.76,16.189280894508055,50.5336431149401,6140100.0
6140101,2005,WINTER,2.363,270.16,63.35,2.8303e-06,270.83,551.31,89.04,537.73,8.11,6.74,32.97,9.9,34.56,2.28,0.0,153.76,16.189280894508055,50.5336431149401,6140100.0
6140101,2006,AUTUMN,1.60133,282.48,45.71,1.36734e-05,282.22,551.31,89.04,537.73,8.11,6.74,31.8,9.71,35.11,2.28,0.0,153.76,16.189280894508055,50.5336431149401,6140100.0
6140101,2006,SPRING,5.108,278.15,65.58,1.86587e-05,277.21,551.31,89.04,537.73,8.11,6.74,31.8,9.71,35.11,2.28,0.0,153.76,16.189280894508055,50.5336431149401,6140100.0
6140101,2006,SUMMER,2.054,289.85,114.9,4.13055e-05,289.12,551.31,89.04,537.73,8.11,6.74,31.8,9.71,35.11,2.28,0.0,153.76,16.189280894508055,50.5336431149401,6140100.0
6140101,2006,WINTER,1.41967,267.69,52.54,1.127e-06,271.01,551.31,89.04,537.73,8.11,6.74,32.08,9.87,35.06,2.28,0.0,153.76,16.189280894508055,50.5336431149401,6140100.0
6140101,2007,AUTUMN,1.91667,278.78,76.2,9.6372e-06,279.22,551.31,89.04,537.73,8.11,6.74,32.54,9.82,33.24,2.28,0.0,153.76,16.189280894508055,50.5336431149401,6140100.0
6140101,2007,SPRING,2.72933,281.7,39.04,2.6596e-05,281.21,551.31,89.04,537.73,8.11,6.74,32.54,9.82,33.24,2.28,0.0,153.76,16.189280894508055,50.5336431149401,6140100.0
6140101,2007,SUMMER,1.71633,289.73,97.84,4.05764e-05,289.47,551.31,89.04,537.73,8.11,6.74,32.54,9.82,33.24,2.28,0.0,153.76,16.189280894508055,50.5336431149401,6140100.0
6140101,2007,WINTER,4.235,274.31,68.78,4.2081e-06,274.09,551.31,89.04,537.73,8.11,6.74,32.29,9.78,33.86,2.28,0.0,153.76,16.189280894508055,50.5336431149401,6140100.0
6140101,2008,AUTUMN,1.24833,280.63,55.99,1.0008e-05,280.72,551.31,89.04,537.73,8.11,6.74,32.98,9.96,33.24,2.28,0.0,153.76,16.189280894508055,50.5336431149401,6140100.0
6140101,2008,SPRING,3.78267,279.67,70.71,2.02156e-05,279.38,551.31,89.04,537.73,8.11,6.74,32.98,9.96,33.24,2.28,0.0,153.76,16.189280894508055,50.5336431149401,6140100.0
6140101,2008,SUMMER,1.56633,289.38,64.0,3.88453e-05,288.57,551.31,89.04,537.73,8.11,6.74,32.98,9.96,33.24,2.28,0.0,153.76,16.189280894508055,50.5336431149401,6140100.0
6140101,2008,WINTER,3.68467,272.82,49.73,4.3049e-06,272.3,551.31,89.04,537.73,8.11,6.74,32.83,9.91,33.24,2.28,0.0,153.76,16.189280894508055,50.5336431149401,6140100.0
6140101,2009,AUTUMN,1.379,281.14,46.75,1.13481e-05,281.0,551.31,89.04,537.73,8.11,6.74,34.82,10.04,32.68,2.28,0.0,153.76,16.189280894508055,50.5336431149401,6140100.0
6140101,2009,SPRING,3.843,280.93,65.31,2.18857e-05,279.8,551.31,89.04,537.73,8.11,6.74,34.82,10.04,32.68,2.28,0.0,153.76,16.189280894508055,50.5336431149401,6140100.0
6140101,2009,SUMMER,2.831,288.94,106.55,4.05208e-05,288.01,551.31,89.04,537.73,8.11,6.74,34.82,10.04,32.68,2.28,0.0,153.76,16.189280894508055,50.5336431149401,6140100.0
6140101,2009,WINTER,1.53833,270.36,42.01,3.2071e-06,270.9,551.31,89.04,537.73,8.11,6.74,34.2,10.01,32.87,2.28,0.0,153.76,16.189280894508055,50.5336431149401,6140100.0
6140101,2010,AUTUMN,3.374,279.04,68.24,1.01047e-05,279.26,551.31,89.04,537.73,8.11,6.74,33.42,9.93,33.38,2.28,0.0,153.76,16.189280894508055,50.5336431149401,6140100.0
6140101,2010,SPRING,4.864,278.93,83.03,1.73381e-05,278.21,551.31,89.04,537.73,8.11,6.74,33.42,9.93,33.38,2.28,0.0,153.76,16.189280894508055,50.5336431149401,6140100.0
6140101,2010,SUMMER,2.74667,289.17,112.53,3.96524e-05,288.35,551.31,89.04,537.73,8.11,6.74,33.42,9.93,33.38,2.28,0.0,153.76,16.189280894508055,50.5336431149401,6140100.0
6140101,2010,WINTER,1.87567,268.71,49.95,1.9771e-06,270.62,551.31,89.04,537.73,8.11,6.74,33.88,9.96,33.15,2.28,0.0,153.76,16.189280894508055,50.5336431149401,6140100.0
6140101,2011,AUTUMN,1.111,279.85,40.48,1.02459e-05,279.48,551.31,89.04,537.73,8.11,6.74,34.34,10.7,33.6,2.28,0.0,153.76,16.189280894508055,50.5336431149401,6140100.0
6140101,2011,SPRING,2.31867,280.39,43.73,2.18957e-05,279.06,551.31,89.04,537.73,8.11,6.74,34.34,10.7,33.6,2.28,0.0,153.76,16.189280894508055,50.5336431149401,6140100.0
6140101,2011,SUMMER,1.81533,288.36,101.16,3.84272e-05,288.01,551.31,89.04,537.73,8.11,6.74,34.34,10.7,33.6,2.28,0.0,153.76,16.189280894508055,50.5336431149401,6140100.0
6140101,2011,WINTER,4.77533,268.06,46.85,1.8532e-06,269.92,551.31,89.04,537.73,8.11,6.74,34.03,10.44,33.53,2.28,0.0,153.76,16.189280894508055,50.5336431149401,6140100.0
6140101,2012,AUTUMN,1.54167,280.36,54.59,1.04052e-05,280.04,551.31,89.04,537.73,8.11,6.74,33.93,9.71,32.24,2.28,0.0,153.76,16.189280894508055,50.5336431149401,6140100.0
6140101,2012,SPRING,3.913,280.66,39.43,2.18389e-05,279.17,551.31,89.04,537.73,8.11,6.74,33.93,9.71,32.24,2.28,0.0,153.76,16.189280894508055,50.5336431149401,6140100.0
6140101,2012,SUMMER,1.707,288.96,108.83,3.83116e-05,288.19,551.31,89.04,537.73,8.11,6.74,33.93,9.71,32.24,2.28,0.0,153.76,16.189280894508055,50.5336431149401,6140100.0
6140101,2012,WINTER,3.529,268.99,89.31,3.2586e-06,269.48,551.31,89.04,537.73,8.11,6.74,34.07,10.04,32.7,2.28,0.0,153.76,16.189280894508055,50.5336431149401,6140100.0
6140101,2013,AUTUMN,1.36433,280.29,62.89,9.8587e-06,280.21,551.31,89.04,537.73,8.11,6.74,32.5,9.67,31.88,2.28,0.0,153.76,16.189280894508055,50.5336431149401,6140100.0
6140101,2013,SPRING,4.13267,277.45,64.06,1.69699e-05,276.25,551.31,89.04,537.73,8.11,6.74,32.5,9.67,31.88,2.28,0.0,153.76,16.189280894508055,50.5336431149401,6140100.0
6140101,2013,SUMMER,3.27933,289.02,83.21,3.94424e-05,287.75,551.31,89.04,537.73,8.11,6.74,32.5,9.67,31.88,2.28,0.0,153.76,16.189280894508055,50.5336431149401,6140100.0
6140101,2013,WINTER,2.58867,269.36,61.55,1.3333e-06,269.79,551.31,89.04,537.73,8.11,6.74,32.98,9.68,32.0,2.28,0.0,153.76,16.189280894508055,50.5336431149401,6140100.0
6140101,2014,AUTUMN,1.18067,281.79,56.22,1.02971e-05,281.77,551.31,89.04,537.73,8.11,6.74,35.44,7.28,31.29,2.28,0.0,153.76,16.189280894508055,50.5336431149401,6140100.0
6140101,2014,SPRING,2.00233,281.43,82.87,2.33463e-05,280.97,551.31,89.04,537.73,8.11,6.74,35.44,7.28,31.29,2.28,0.0,153.76,16.189280894508055,50.5336431149401,6140100.0
6140101,2014,SUMMER,1.47167,288.62,69.16,4.04815e-05,288.1,551.31,89.04,537.73,8.11,6.74,35.44,7.28,31.29,2.28,0.0,153.76,16.189280894508055,50.5336431149401,6140100.0
6140101,2014,WINTER,1.887,272.82,24.07,4.0995e-06,272.36,551.31,89.04,537.73,8.11,6.74,34.46,8.08,31.48,2.28,0.0,153.76,16.189280894508055,50.5336431149401,6140100.0
6140101,2015,AUTUMN,0.691,281.15,61.93,8.8376e-06,281.09,551.31,89.04,537.73,8.11,6.74,35.0,7.68,32.98,2.28,0.0,153.76,16.189280894508055,50.5336431149401,6140100.0
6140101,2015,SPRING,2.59267,280.04,47.33,2.28075e-05,279.24,551.31,89.04,537.73,8.11,6.74,35.0,7.68,32.98,2.28,0.0,153.76,16.189280894508055,50.5336431149401,6140100.0
6140101,2015,SUMMER,0.963,290.52,54.08,3.909e-05,289.55,551.31,89.04,537.73,8.11,6.74,35.0,7.68,32.98,2.28,0.0,153.76,16.189280894508055,50.5336431149401,6140100.0
6140101,2015,WINTER,2.59167,271.71,45.29,3.3592e-06,271.65,551.31,89.04,537.73,8.11,6.74,35.15,7.55,32.41,2.28,0.0,153.76,16.189280894508055,50.5336431149401,6140100.0
