ID,YEAR,A,Q,H,H_std,H_med,S,S_med,ET,ST,T,P,FL,SL,CL,UL,WL,lon,lat,ID_GRDC
6457730,2001,4489.5,38.85767,401.75,212.51,349.35,5.29,2.98,1.52083e-05,279.67,279.98,894.77,29.7,2.18,51.64,1.79,0.2,16.99074799718381,50.45410086533057,
6457730,2002,4479.68,32.79742,398.41,209.08,346.28,5.24,2.95,1.83491e-05,280.95,281.11,769.57,31.11,2.87,52.96,1.79,0.19,16.992503329933147,50.4558841529682,6457735.0
6457730,2003,4479.68,21.77325,398.41,209.08,346.28,5.24,2.95,1.80245e-05,280.19,280.51,619.75,29.42,3.35,53.75,1.79,0.2,16.992503329933147,50.4558841529682,6457735.0
6457730,2004,4479.68,29.56292,398.41,209.08,346.28,5.24,2.95,1.76991e-05,280.15,280.37,690.04,29.18,3.14,52.65,1.79,0.2,16.992503329933147,50.4558841529682,6457735.0
6457730,2005,4479.68,32.00817,398.41,209.08,346.28,5.24,2.95,1.86642e-05,280.01,280.14,773.39,28.67,3.58,53.15,1.79,0.19,16.992503329933147,50.4558841529682,6457735.0
6457730,2006,4479.68,44.899,398.41,209.08,346.28,5.24,2.95,1.89608e-05,280.53,280.54,779.49,28.53,3.69,52.53,1.79,0.2,16.992503329933147,50.4558841529682,6457735.0
6457730,2007,4479.68,35.80692,398.41,209.08,346.28,5.24,2.95,2.05941e-05,281.27,281.53,824.21,29.05,3.87,51.84,1.79,0.22,16.992503329933147,50.4558841529682,6457735.0
6457730,2008,4479.68,28.34042,398.41,209.08,346.28,5.24,2.95,1.86903e-05,281.04,281.53,687.81,29.76,3.6,51.57,1.79,0.23,16.992503329933147,50.4558841529682,6457735.0
6457730,2009,4479.68,39.94758,398.41,209.08,346.28,5.24,2.95,1.92707e-05,280.38,280.83,833.68,29.98,3.6,51.48,1.79,0.22,16.992503329933147,50.4558841529682,6457735.0
6457730,2010,4489.5,59.04408,401.75,212.51,349.35,5.29,2.98,1.78141e-05,279.63,279.29,973.97,29.48,3.45,51.67,1.79,0.22,16.99074799718381,50.45410086533057,
6457730,2011,4479.68,33.179,398.41,209.08,346.28,5.24,2.95,1.86439e-05,280.06,280.64,677.23,29.75,3.46,52.1,1.79,0.21,16.992503329933147,50.4558841529682,6457735.0
6457730,2012,4479.68,27.12533,398.41,209.08,346.28,5.24,2.95,1.88419e-05,279.91,280.46,766.3,29.4,3.49,52.05,1.79,0.2,16.992503329933147,50.4558841529682,6457735.0
6457730,2013,4479.68,41.05092,398.41,209.08,346.28,5.24,2.95,1.78472e-05,279.58,280.22,792.24,29.14,3.53,51.34,1.79,0.21,16.992503329933147,50.4558841529682,6457735.0
6457730,2014,4479.68,26.33708,398.41,209.08,346.28,5.24,2.95,2.02906e-05,281.52,282.0,732.08,30.76,3.04,50.73,1.79,0.22,16.992503329933147,50.4558841529682,6457735.0
6457730,2015,4479.68,17.235,398.41,209.08,346.28,5.24,2.95,1.863e-05,281.42,282.05,510.18,30.14,3.5,51.69,1.8,0.21,16.992503329933147,50.4558841529682,6457735.0
6457730,2016,4479.68,21.97975,398.41,209.08,346.28,5.24,2.95,1.89937e-05,280.77,281.16,737.46,30.27,3.94,51.84,1.8,0.21,16.992503329933147,50.4558841529682,6457735.0
6457730,2017,4479.68,25.5775,398.41,209.08,346.28,5.24,2.95,1.82582e-05,280.21,280.89,797.53,29.78,3.88,52.07,1.8,0.21,16.992503329933147,50.4558841529682,6457735.0
6457730,2018,4479.68,16.95342,398.41,209.08,346.28,5.24,2.95,1.82948e-05,281.51,282.31,605.43,28.83,4.27,52.16,1.8,0.22,16.992503329933147,50.4558841529682,6457735.0
6457730,2019,4479.68,19.37625,398.41,209.08,346.28,5.24,2.95,1.85281e-05,281.65,282.45,718.76,28.09,4.78,52.32,1.8,0.21,16.992503329933147,50.4558841529682,6457735.0
6457730,2020,4479.68,40.2435,398.41,209.08,346.28,5.24,2.95,1.78966e-05,281.21,282.02,931.09,28.64,5.03,51.88,1.8,0.21,16.992503329933147,50.4558841529682,6457735.0
6457735,2002,46.6,1.23275,733.38,278.58,746.09,9.74,8.67,1.825e-05,280.27,280.26,955.35,52.49,2.33,36.83,0.0,0.0,16.757818337311942,50.23176159612893,
6457735,2003,46.6,0.65533,733.38,278.58,746.09,9.74,8.67,1.80153e-05,279.47,279.64,730.39,51.11,3.07,35.24,0.0,0.0,16.757818337311942,50.23176159612893,
6457735,2004,46.6,0.81825,733.38,278.58,746.09,9.74,8.67,1.76047e-05,279.39,279.47,780.88,51.22,2.01,34.29,0.0,0.0,16.757818337311942,50.23176159612893,
6457735,2005,46.6,1.03742,733.38,278.58,746.09,9.74,8.67,1.83109e-05,279.35,279.22,874.76,50.9,2.22,36.93,0.0,0.0,16.757818337311942,50.23176159612893,
6457735,2006,46.6,0.97608,733.38,278.58,746.09,9.74,8.67,1.87242e-05,279.96,279.63,932.91,50.37,2.96,36.08,0.0,0.0,16.757818337311942,50.23176159612893,
6457735,2007,46.6,0.788,733.38,278.58,746.09,9.74,8.67,1.99572e-05,280.6,280.62,936.45,50.58,3.39,34.92,0.0,0.0,16.757818337311942,50.23176159612893,
6457735,2008,46.6,0.58167,733.38,278.58,746.09,9.74,8.67,1.82218e-05,280.32,280.63,753.65,51.43,2.54,35.45,0.0,0.0,16.757818337311942,50.23176159612893,
6457735,2009,46.6,0.9365,733.38,278.58,746.09,9.74,8.67,1.8812e-05,279.74,280.01,939.71,51.32,2.22,36.93,0.0,0.0,16.757818337311942,50.23176159612893,
6457735,2011,46.6,0.74733,733.38,278.58,746.09,9.74,8.67,1.79597e-05,279.28,279.68,798.11,51.22,1.16,38.73,0.0,0.0,16.757818337311942,50.23176159612893,
6457735,2012,46.6,0.71992,733.38,278.58,746.09,9.74,8.67,1.79961e-05,279.06,279.44,882.68,51.43,0.95,38.41,0.0,0.0,16.757818337311942,50.23176159612893,
6457735,2013,46.6,0.85808,733.38,278.58,746.09,9.74,8.67,1.70303e-05,278.84,279.3,861.88,51.64,0.74,36.93,0.0,0.0,16.757818337311942,50.23176159612893,
6457735,2014,46.6,0.5285,733.38,278.58,746.09,9.74,8.67,1.92772e-05,280.8,281.05,774.41,52.49,0.85,36.3,0.0,0.0,16.757818337311942,50.23176159612893,
6457735,2015,46.6,0.34025,733.38,278.58,746.09,9.74,8.67,1.81942e-05,280.31,280.76,602.5,52.28,1.38,36.51,0.0,0.0,16.757818337311942,50.23176159612893,
6457735,2016,46.6,0.42325,733.38,278.58,746.09,9.74,8.67,1.79372e-05,279.79,279.94,813.92,52.28,1.9,36.51,0.0,0.0,16.757818337311942,50.23176159612893,
6457735,2017,46.6,0.59908,733.38,278.58,746.09,9.74,8.67,1.69769e-05,279.21,279.71,900.48,52.06,1.38,37.57,0.0,0.0,16.757818337311942,50.23176159612893,
6457735,2018,46.6,0.37325,733.38,278.58,746.09,9.74,8.67,1.79043e-05,280.56,281.28,679.64,52.06,1.59,35.13,0.0,0.0,16.757818337311942,50.23176159612893,
6457735,2019,46.6,0.47633,733.38,278.58,746.09,9.74,8.67,1.75755e-05,280.61,281.34,896.8,52.28,2.01,35.03,0.0,0.0,16.757818337311942,50.23176159612893,
6457735,2020,46.6,0.99192,733.38,278.58,746.09,9.74,8.67,1.69332e-05,280.22,280.89,1075.88,52.06,1.69,35.87,0.0,0.0,16.757818337311942,50.23176159612893,
6457800,2001,22313.34,254.5475,104.15,36.73,100.55,1.85,1.17,1.43429e-05,280.79,281.07,675.21,23.63,6.46,51.96,2.51,0.45,16.757867889874806,52.92989660260948,6457810.0
6457800,2002,22313.34,279.842,104.15,36.73,100.55,1.85,1.17,1.67408e-05,281.93,282.19,630.63,24.2,7.2,53.27,2.51,0.44,16.757867889874806,52.92989660260948,6457810.0
6457800,2003,22313.34,150.75817,104.15,36.73,100.55,1.85,1.17,1.58003e-05,281.01,281.53,436.26,22.57,7.39,55.11,2.51,0.44,16.757867889874806,52.92989660260948,6457810.0
6457800,2004,22313.34,156.08483,104.15,36.73,100.55,1.85,1.17,1.60962e-05,281.22,281.56,572.41,22.5,8.17,54.31,2.51,0.44,16.757867889874806,52.92989660260948,6457810.0
6457800,2005,22313.34,159.897,104.15,36.73,100.55,1.85,1.17,1.69969e-05,281.43,281.87,558.09,21.23,8.81,54.58,2.51,0.44,16.757867889874806,52.92989660260948,6457810.0
6457800,2006,22313.34,157.88233,104.15,36.73,100.55,1.85,1.17,1.74208e-05,281.83,282.3,521.83,21.55,7.99,53.7,2.51,0.44,16.757867889874806,52.92989660260948,6457810.0
6457800,2007,22313.34,208.81183,104.15,36.73,100.55,1.85,1.17,1.93718e-05,282.35,282.83,695.14,22.62,7.22,52.86,2.52,0.44,16.757867889874806,52.92989660260948,6457810.0
6457800,2008,22313.34,183.11175,104.15,36.73,100.55,1.85,1.17,1.73275e-05,282.45,282.95,584.31,23.48,6.38,52.22,2.52,0.44,16.757867889874806,52.92989660260948,6457810.0
6457800,2009,22313.34,163.05883,104.15,36.73,100.55,1.85,1.17,1.84707e-05,281.65,282.18,641.16,23.43,6.62,52.37,2.52,0.44,16.757867889874806,52.92989660260948,6457810.0
6457800,2010,22313.34,288.06625,104.15,36.73,100.55,1.85,1.17,1.69979e-05,280.74,280.5,811.36,22.7,6.54,52.72,2.52,0.44,16.757867889874806,52.92989660260948,6457810.0
6457800,2011,22313.34,254.7385,104.15,36.73,100.55,1.85,1.17,1.76881e-05,281.39,282.02,530.41,22.86,7.11,52.94,2.53,0.44,16.757867889874806,52.92989660260948,6457810.0
6457800,2012,22313.34,173.01167,104.15,36.73,100.55,1.85,1.17,1.81102e-05,281.19,281.83,646.75,23.23,7.34,53.14,2.53,0.44,16.757867889874806,52.92989660260948,6457810.0
6457800,2013,22313.34,224.64817,104.15,36.73,100.55,1.85,1.17,1.80576e-05,280.84,281.56,664.12,22.63,7.71,52.6,2.53,0.44,16.757867889874806,52.92989660260948,6457810.0
6457800,2014,22313.34,161.50658,104.15,36.73,100.55,1.85,1.17,1.87607e-05,282.62,283.17,610.5,23.93,6.83,52.29,2.53,0.44,16.757867889874806,52.92989660260948,6457810.0
6457800,2015,22313.34,123.72592,104.15,36.73,100.55,1.85,1.17,1.63881e-05,282.6,283.21,454.17,24.21,6.59,52.55,2.54,0.44,16.757867889874806,52.92989660260948,6457810.0
6457800,2016,28445.47,136.9795,101.18,34.43,98.1,1.8,1.11,1.76928e-05,282.14,282.58,661.68,25.1,7.16,52.12,2.54,0.44,16.77419869389414,52.87287408394448,6457820.0
6457800,2017,28445.47,243.22325,101.18,34.43,98.1,1.8,1.11,1.80434e-05,281.47,282.19,794.12,25.6,6.68,51.95,2.55,0.44,16.77419869389414,52.87287408394448,6457820.0
6457800,2018,22313.34,188.39292,104.15,36.73,100.55,1.85,1.17,1.71475e-05,282.8,283.51,503.82,24.82,7.26,51.98,2.55,0.44,16.757867889874806,52.92989660260948,6457810.0
6457800,2019,22313.34,126.08875,104.15,36.73,100.55,1.85,1.17,1.74288e-05,283.09,283.7,492.78,24.37,7.5,51.28,2.56,0.44,16.757867889874806,52.92989660260948,6457810.0
6457800,2020,22313.34,124.32592,104.15,36.73,100.55,1.85,1.17,1.83736e-05,282.71,283.36,603.28,24.77,7.88,50.67,2.57,0.44,16.757867889874806,52.92989660260948,6457810.0
6457810,2001,6132.12,172.84933,90.29,20.83,92.07,1.61,0.93,1.45075e-05,280.89,281.18,567.15,28.6,6.39,49.95,2.88,0.56,16.83330781418014,52.66536420891113,6457820.0
6457810,2002,6132.12,171.2335,90.29,20.83,92.07,1.61,0.93,1.68384e-05,281.99,282.26,602.88,28.26,6.84,50.99,2.88,0.56,16.83330781418014,52.66536420891113,6457820.0
6457810,2003,6132.12,87.63408,90.29,20.83,92.07,1.61,0.93,1.61846e-05,281.14,281.67,381.51,26.87,7.53,52.55,2.88,0.56,16.83330781418014,52.66536420891113,6457820.0
6457810,2004,6132.12,85.93492,90.29,20.83,92.07,1.61,0.93,1.65389e-05,281.41,281.73,536.11,27.3,8.44,51.65,2.88,0.56,16.83330781418014,52.66536420891113,6457820.0
6457810,2005,6132.12,93.80733,90.29,20.83,92.07,1.61,0.93,1.76381e-05,281.63,282.09,522.99,26.43,8.88,51.7,2.88,0.56,16.83330781418014,52.66536420891113,6457820.0
6457810,2006,6132.12,105.26783,90.29,20.83,92.07,1.61,0.93,1.80905e-05,281.93,282.53,491.53,26.77,7.87,51.54,2.89,0.56,16.83330781418014,52.66536420891113,6457820.0
6457810,2007,6132.12,125.65767,90.29,20.83,92.07,1.61,0.93,2.00113e-05,282.44,282.97,657.7,28.13,6.86,50.39,2.89,0.56,16.83330781418014,52.66536420891113,6457820.0
6457810,2008,6132.12,101.64108,90.29,20.83,92.07,1.61,0.93,1.77375e-05,282.62,283.11,572.23,28.89,5.63,49.91,2.9,0.56,16.83330781418014,52.66536420891113,6457820.0
6457810,2009,6132.12,99.32133,90.29,20.83,92.07,1.61,0.93,1.90584e-05,281.8,282.32,615.29,28.7,5.85,50.18,2.9,0.56,16.83330781418014,52.66536420891113,6457820.0
6457810,2010,6132.12,198.11025,90.29,20.83,92.07,1.61,0.93,1.71693e-05,280.81,280.5,759.83,27.66,5.92,50.43,2.9,0.56,16.83330781418014,52.66536420891113,6457820.0
6457810,2011,6132.12,156.11317,90.29,20.83,92.07,1.61,0.93,1.81582e-05,281.52,282.09,538.34,27.45,6.35,50.16,2.9,0.56,16.83330781418014,52.66536420891113,6457820.0
6457810,2012,6132.12,86.34683,90.29,20.83,92.07,1.61,0.93,1.85976e-05,281.25,281.86,679.83,28.35,6.62,50.31,2.91,0.56,16.83330781418014,52.66536420891113,6457820.0
6457810,2013,6132.12,144.93875,90.29,20.83,92.07,1.61,0.93,1.87501e-05,281.02,281.66,621.97,27.67,7.16,49.95,2.91,0.56,16.83330781418014,52.66536420891113,6457820.0
6457810,2014,6132.12,97.01033,90.29,20.83,92.07,1.61,0.93,1.90529e-05,282.76,283.31,565.44,28.98,5.88,49.96,2.91,0.56,16.83330781418014,52.66536420891113,6457820.0
6457810,2015,6132.12,67.59425,90.29,20.83,92.07,1.61,0.93,1.72465e-05,282.75,283.32,456.45,29.15,5.74,50.1,2.92,0.56,16.83330781418014,52.66536420891113,6457820.0
6457810,2018,6132.12,99.69258,90.29,20.83,92.07,1.61,0.93,1.71994e-05,282.93,283.65,455.89,29.46,6.37,49.96,2.94,0.56,16.83330781418014,52.66536420891113,6457820.0
6457810,2019,6132.12,63.59517,90.29,20.83,92.07,1.61,0.93,1.79729e-05,283.22,283.85,452.03,29.24,6.74,48.95,2.96,0.56,16.83330781418014,52.66536420891113,6457820.0
6457810,2020,6132.12,60.93733,90.29,20.83,92.07,1.61,0.93,1.90273e-05,282.88,283.56,536.28,29.44,6.8,48.5,2.97,0.56,16.83330781418014,52.66536420891113,6457820.0
6457820,2001,4368.56,146.538,94.66,21.79,89.69,1.25,0.62,1.46948e-05,280.91,281.38,577.1,8.56,1.52,74.59,4.67,0.18,17.109736347638236,52.111337335314666,6457870.0
6457820,2002,4368.56,137.01967,94.66,21.79,89.69,1.25,0.62,1.74945e-05,282.04,282.46,589.22,8.74,1.72,76.13,4.67,0.18,17.109736347638236,52.111337335314666,6457870.0
6457820,2003,4368.56,73.73008,94.66,21.79,89.69,1.25,0.62,1.64463e-05,281.18,281.83,371.96,7.53,2.36,77.86,4.67,0.18,17.109736347638236,52.111337335314666,6457870.0
6457820,2004,4368.56,80.26758,94.66,21.79,89.69,1.25,0.62,1.69016e-05,281.53,281.96,526.31,7.89,3.08,77.36,4.67,0.18,17.109736347638236,52.111337335314666,6457870.0
6457820,2005,4368.56,76.80892,94.66,21.79,89.69,1.25,0.62,1.80103e-05,281.67,282.24,514.23,7.22,3.59,77.33,4.67,0.18,17.109736347638236,52.111337335314666,6457870.0
6457820,2006,4368.56,93.99708,94.66,21.79,89.69,1.25,0.62,1.82427e-05,281.96,282.6,531.43,7.31,3.15,77.0,4.68,0.18,17.109736347638236,52.111337335314666,6457870.0
6457820,2007,4368.56,104.57442,94.66,21.79,89.69,1.25,0.62,2.0473e-05,282.49,283.11,615.98,8.03,2.66,76.38,4.69,0.18,17.109736347638236,52.111337335314666,6457870.0
6457820,2008,4368.56,83.75433,94.66,21.79,89.69,1.25,0.62,1.80394e-05,282.62,283.26,512.78,8.36,2.17,76.08,4.71,0.18,17.109736347638236,52.111337335314666,6457870.0
6457820,2009,4368.56,81.18383,94.66,21.79,89.69,1.25,0.62,1.94394e-05,281.76,282.43,638.87,8.41,2.39,75.84,4.71,0.18,17.109736347638236,52.111337335314666,6457870.0
6457820,2010,4368.56,170.77017,94.66,21.79,89.69,1.25,0.62,1.77297e-05,280.87,280.69,778.24,7.93,2.68,75.88,4.71,0.18,17.109736347638236,52.111337335314666,6457870.0
6457820,2011,4368.56,118.56583,94.66,21.79,89.69,1.25,0.62,1.81154e-05,281.52,282.21,469.6,7.8,2.85,75.8,4.72,0.18,17.109736347638236,52.111337335314666,6457870.0
6457820,2012,4368.56,66.3575,94.66,21.79,89.69,1.25,0.62,1.89286e-05,281.31,282.03,595.42,8.03,3.07,76.19,4.72,0.18,17.109736347638236,52.111337335314666,6457870.0
6457820,2013,4368.56,120.6735,94.66,21.79,89.69,1.25,0.62,1.83696e-05,280.93,281.7,648.78,7.59,3.46,75.81,4.73,0.18,17.109736347638236,52.111337335314666,6457870.0
6457820,2014,4368.56,80.42167,94.66,21.79,89.69,1.25,0.62,1.94407e-05,282.75,283.45,532.34,8.18,2.95,75.85,4.74,0.18,17.109736347638236,52.111337335314666,6457870.0
6457820,2015,4368.56,57.28783,94.66,21.79,89.69,1.25,0.62,1.70951e-05,282.86,283.54,444.5,8.37,2.58,75.98,4.77,0.18,17.109736347638236,52.111337335314666,6457870.0
6457820,2016,4368.56,66.59142,94.66,21.79,89.69,1.25,0.62,1.84109e-05,282.26,282.75,692.42,9.07,2.54,75.67,4.79,0.18,17.109736347638236,52.111337335314666,6457870.0
6457820,2017,4368.56,107.62008,94.66,21.79,89.69,1.25,0.62,1.91544e-05,281.68,282.43,699.43,9.19,2.3,75.9,4.8,0.18,17.109736347638236,52.111337335314666,6457870.0
6457820,2018,4368.56,78.06383,94.66,21.79,89.69,1.25,0.62,1.72177e-05,283.03,283.71,458.78,8.77,2.66,75.79,4.85,0.18,17.109736347638236,52.111337335314666,6457870.0
6457820,2019,4368.56,53.32492,94.66,21.79,89.69,1.25,0.62,1.83488e-05,283.31,283.94,433.78,8.5,2.78,74.89,4.89,0.18,17.109736347638236,52.111337335314666,6457870.0
6457820,2020,4368.56,48.72217,94.66,21.79,89.69,1.25,0.62,1.94973e-05,282.89,283.59,539.37,8.66,2.95,74.49,4.91,0.18,17.109736347638236,52.111337335314666,6457870.0
6457840,2001,4064.14,70.54833,191.43,28.03,187.52,1.46,0.96,1.39315e-05,280.87,281.09,757.48,11.79,4.74,59.61,2.97,0.0,19.022010976688268,51.3435599470113,6457850.0
6457840,2002,4064.14,54.05017,191.43,28.03,187.52,1.46,0.96,1.6559e-05,282.15,282.32,583.26,13.53,6.2,60.49,2.97,0.0,19.022010976688268,51.3435599470113,6457850.0
6457840,2003,4064.14,36.07683,191.43,28.03,187.52,1.46,0.96,1.54344e-05,281.15,281.6,480.38,11.85,6.88,62.83,2.97,0.0,19.022010976688268,51.3435599470113,6457850.0
6457840,2004,4064.14,44.84817,191.43,28.03,187.52,1.46,0.96,1.56505e-05,281.38,281.65,569.17,11.45,8.38,61.96,2.97,0.0,19.022010976688268,51.3435599470113,6457850.0
6457840,2005,4064.14,38.83608,191.43,28.03,187.52,1.46,0.96,1.64845e-05,281.48,281.88,561.7,9.98,8.26,62.02,2.97,0.0,19.022010976688268,51.3435599470113,6457850.0
6457840,2006,4064.14,41.51875,191.43,28.03,187.52,1.46,0.96,1.7069e-05,281.96,282.26,539.28,10.47,7.19,60.52,2.97,0.0,19.022010976688268,51.3435599470113,6457850.0
6457840,2007,4064.14,43.81675,191.43,28.03,187.52,1.46,0.96,1.8639e-05,282.46,282.94,681.16,11.03,6.85,60.43,2.97,0.0,19.022010976688268,51.3435599470113,6457850.0
6457840,2008,4064.14,34.90317,191.43,28.03,187.52,1.46,0.96,1.71472e-05,282.55,283.09,564.68,12.75,6.19,59.2,2.98,0.0,19.022010976688268,51.3435599470113,6457850.0
6457840,2009,4064.14,38.12633,191.43,28.03,187.52,1.46,0.96,1.79861e-05,281.71,282.25,704.3,12.39,7.43,58.78,2.98,0.0,19.022010976688268,51.3435599470113,6457850.0
6457840,2010,4064.14,64.89558,191.43,28.03,187.52,1.46,0.96,1.70001e-05,281.03,280.81,860.16,12.12,8.34,58.76,2.98,0.0,19.022010976688268,51.3435599470113,6457850.0
6457840,2011,4064.14,44.30283,191.43,28.03,187.52,1.46,0.96,1.7497e-05,281.42,282.16,513.61,12.92,9.42,59.25,2.98,0.0,19.022010976688268,51.3435599470113,6457850.0
6457840,2012,4064.14,31.882,191.43,28.03,187.52,1.46,0.96,1.76233e-05,281.38,282.1,596.1,13.11,10.16,58.71,2.98,0.0,19.022010976688268,51.3435599470113,6457850.0
6457840,2013,4064.14,50.19642,191.43,28.03,187.52,1.46,0.96,1.74388e-05,280.87,281.65,716.76,12.45,10.5,58.32,2.98,0.0,19.022010976688268,51.3435599470113,6457850.0
6457840,2014,4064.14,38.2975,191.43,28.03,187.52,1.46,0.96,1.9059e-05,282.61,283.23,706.36,14.46,8.89,57.61,2.99,0.0,19.022010976688268,51.3435599470113,6457850.0
6457840,2015,4064.14,30.24958,191.43,28.03,187.52,1.46,0.96,1.55109e-05,282.75,283.46,427.54,15.26,7.97,57.42,2.99,0.0,19.022010976688268,51.3435599470113,6457850.0
6457840,2016,4064.14,31.03475,191.43,28.03,187.52,1.46,0.96,1.73788e-05,282.26,282.75,674.01,16.07,9.12,56.47,3.0,0.0,19.022010976688268,51.3435599470113,6457850.0
6457840,2017,4064.14,43.43975,191.43,28.03,187.52,1.46,0.96,1.76764e-05,281.39,282.2,756.32,16.5,9.46,55.56,3.0,0.0,19.022010976688268,51.3435599470113,6457850.0
6457840,2018,4064.14,29.59608,191.43,28.03,187.52,1.46,0.96,1.72926e-05,282.91,283.62,547.91,15.85,9.31,55.81,3.0,0.0,19.022010976688268,51.3435599470113,6457850.0
6457840,2019,4064.14,27.10092,191.43,28.03,187.52,1.46,0.96,1.73065e-05,283.25,283.87,477.89,15.22,8.6,55.53,3.03,0.0,19.022010976688268,51.3435599470113,6457850.0
6457840,2020,4064.14,26.42192,191.43,28.03,187.52,1.46,0.96,1.8285e-05,282.71,283.4,688.42,15.93,9.56,53.9,3.03,0.0,19.022010976688268,51.3435599470113,6457850.0
6457850,2001,3705.58,35.92417,251.82,32.88,246.71,1.68,1.18,1.35607e-05,280.73,280.89,833.28,22.65,6.83,48.98,3.71,0.01,19.080706586550665,50.88353328957598,6457860.0
6457850,2002,3705.58,27.36575,251.82,32.88,246.71,1.68,1.18,1.6092e-05,281.95,282.06,664.39,24.71,9.73,48.22,3.71,0.01,19.080706586550665,50.88353328957598,6457860.0
6457850,2003,3705.58,17.33625,251.82,32.88,246.71,1.68,1.18,1.53967e-05,280.95,281.41,528.99,22.69,9.13,51.15,3.71,0.0,19.080706586550665,50.88353328957598,6457860.0
6457850,2004,3705.58,21.25325,251.82,32.88,246.71,1.68,1.18,1.53604e-05,281.13,281.31,604.11,22.63,10.81,49.31,3.71,0.0,19.080706586550665,50.88353328957598,6457860.0
6457850,2005,3705.58,18.96608,251.82,32.88,246.71,1.68,1.18,1.6259e-05,281.21,281.46,641.77,20.79,11.24,49.05,3.71,0.01,19.080706586550665,50.88353328957598,6457860.0
6457850,2006,3705.58,23.21275,251.82,32.88,246.71,1.68,1.18,1.69751e-05,281.75,281.96,592.31,21.52,9.73,46.79,3.71,0.01,19.080706586550665,50.88353328957598,6457860.0
6457850,2007,3705.58,22.86608,251.82,32.88,246.71,1.68,1.18,1.82279e-05,282.37,282.72,709.54,21.91,9.49,46.33,3.71,0.01,19.080706586550665,50.88353328957598,6457860.0
6457850,2008,3705.58,17.30175,251.82,32.88,246.71,1.68,1.18,1.66806e-05,282.38,282.83,643.89,24.15,8.76,44.72,3.71,0.01,19.080706586550665,50.88353328957598,6457860.0
6457850,2009,3705.58,20.97008,251.82,32.88,246.71,1.68,1.18,1.71881e-05,281.61,282.02,743.24,23.59,9.45,44.9,3.71,0.01,19.080706586550665,50.88353328957598,6457860.0
6457850,2010,3705.58,35.62608,251.82,32.88,246.71,1.68,1.18,1.63678e-05,280.82,280.57,952.1,22.62,9.88,45.89,3.71,0.01,19.080706586550665,50.88353328957598,6457860.0
6457850,2011,3705.58,24.90858,251.82,32.88,246.71,1.68,1.18,1.69998e-05,281.18,281.83,542.64,23.2,11.7,46.35,3.71,0.0,19.080706586550665,50.88353328957598,6457860.0
6457850,2012,3705.58,18.58183,251.82,32.88,246.71,1.68,1.18,1.7156e-05,281.16,281.76,662.9,23.6,12.84,45.15,3.71,0.01,19.080706586550665,50.88353328957598,6457860.0
6457850,2013,3705.58,27.75258,251.82,32.88,246.71,1.68,1.18,1.70058e-05,280.71,281.43,761.06,23.52,13.91,44.96,3.71,0.0,19.080706586550665,50.88353328957598,6457860.0
6457850,2014,3705.58,21.38167,251.82,32.88,246.71,1.68,1.18,1.8578e-05,282.52,283.01,779.04,26.04,12.91,43.58,3.71,0.0,19.080706586550665,50.88353328957598,6457860.0
6457850,2015,3705.58,16.484,251.82,32.88,246.71,1.68,1.18,1.65808e-05,282.73,283.34,489.25,26.8,11.87,44.03,3.71,0.0,19.080706586550665,50.88353328957598,6457860.0
6457850,2016,3705.58,16.41383,251.82,32.88,246.71,1.68,1.18,1.79326e-05,282.11,282.56,722.68,28.22,12.66,42.72,3.71,0.01,19.080706586550665,50.88353328957598,6457860.0
6457850,2017,3705.58,21.22075,251.82,32.88,246.71,1.68,1.18,1.72983e-05,281.31,282.05,774.52,28.46,12.23,41.94,3.71,0.01,19.080706586550665,50.88353328957598,6457860.0
6457850,2018,3705.58,13.8395,251.82,32.88,246.71,1.68,1.18,1.76886e-05,282.75,283.56,541.16,27.78,12.6,41.99,3.72,0.01,19.080706586550665,50.88353328957598,6457860.0
6457850,2019,3705.58,13.21975,251.82,32.88,246.71,1.68,1.18,1.77269e-05,283.07,283.78,551.64,26.93,12.39,41.79,3.73,0.01,19.080706586550665,50.88353328957598,6457860.0
6457850,2020,3705.58,15.65817,251.82,32.88,246.71,1.68,1.18,1.777e-05,282.57,283.29,753.5,27.96,13.12,40.33,3.73,0.01,19.080706586550665,50.88353328957598,6457860.0
6457860,2001,393.2,4.38267,329.86,32.18,324.78,2.0,1.69,1.3551e-05,280.36,280.42,945.4,22.18,11.61,34.96,5.97,0.06,19.31263742064939,50.59283725375058,
6457860,2002,393.2,3.31575,329.86,32.18,324.78,2.0,1.69,1.58999e-05,281.54,281.52,738.62,26.66,14.0,31.59,5.97,0.06,19.31263742064939,50.59283725375058,
6457860,2003,393.2,1.87417,329.86,32.18,324.78,2.0,1.69,1.55159e-05,280.45,280.87,580.37,24.38,13.21,33.19,5.97,0.03,19.31263742064939,50.59283725375058,
6457860,2004,393.2,1.81358,329.86,32.18,324.78,2.0,1.69,1.52968e-05,280.57,280.67,620.0,23.81,14.81,30.08,5.97,0.03,19.31263742064939,50.59283725375058,
6457860,2005,393.2,1.98192,329.86,32.18,324.78,2.0,1.69,1.58185e-05,280.73,280.73,689.51,22.45,14.84,29.84,5.97,0.06,19.31263742064939,50.59283725375058,
6457860,2006,393.2,2.45917,329.86,32.18,324.78,2.0,1.69,1.67619e-05,281.36,281.33,640.13,23.9,12.81,26.04,6.0,0.06,19.31263742064939,50.59283725375058,
