ID,YEAR,ID_GRDC,H,H_std,H_med,S,S_med,ET,ST,T,P,FL,SL,CL,UL,WL,lon,lat,A
1,2001,6232910.0,491.37,351.66,485.76,4.02,2.28,6.9728e-06,273.9,271.43,576.12,3.53,42.9,0.0,0.01,1.9,21.95812641101281,67.71797046237339,7036.84
1,2002,6232910.0,491.37,351.66,485.76,4.02,2.28,8.7281e-06,274.08,272.41,446.17,4.36,42.83,0.0,0.01,1.86,21.95812641101281,67.71797046237339,7036.84
1,2003,6232910.0,491.37,351.66,485.76,4.02,2.28,8.0544e-06,274.11,272.89,471.95,4.12,41.88,0.0,0.01,1.84,21.95812641101281,67.71797046237339,7036.84
1,2004,6232910.0,491.37,351.66,485.76,4.02,2.28,7.369e-06,273.88,272.68,624.61,3.85,41.9,0.0,0.01,1.87,21.95812641101281,67.71797046237339,7036.84
1,2005,6232910.0,491.37,351.66,485.76,4.02,2.28,9.0618e-06,274.54,273.3,622.03,4.04,42.96,0.0,0.01,1.89,21.95812641101281,67.71797046237339,7036.84
1,2006,6232910.0,491.37,351.66,485.76,4.02,2.28,9.272e-06,274.74,273.39,499.27,4.04,42.71,0.0,0.01,1.86,21.95812641101281,67.71797046237339,7036.84
1,2007,6232910.0,491.37,351.66,485.76,4.02,2.28,8.3216e-06,274.73,273.0,585.24,4.29,43.22,0.0,0.01,1.87,21.95812641101281,67.71797046237339,7036.84
1,2008,6232910.0,491.37,351.66,485.76,4.02,2.28,7.9001e-06,274.43,272.95,570.78,3.32,43.56,0.0,0.01,1.86,21.95812641101281,67.71797046237339,7036.84
1,2009,6232910.0,491.37,351.66,485.76,4.02,2.28,8.6998e-06,274.5,272.89,426.42,2.62,42.56,0.0,0.01,1.86,21.95812641101281,67.71797046237339,7036.84
1,2010,6232910.0,491.37,351.66,485.76,4.02,2.28,7.9545e-06,273.38,270.93,491.02,2.14,42.69,0.0,0.01,1.84,21.95812641101281,67.71797046237339,7036.84
1,2011,6232910.0,491.37,351.66,485.76,4.02,2.28,9.0722e-06,274.66,273.15,626.73,2.83,43.98,0.0,0.01,1.82,21.95812641101281,67.71797046237339,7036.84
1,2012,6232910.0,491.37,351.66,485.76,4.02,2.28,8.5705e-06,273.53,271.33,615.78,2.48,44.83,0.0,0.01,1.82,21.95812641101281,67.71797046237339,7036.84
1,2013,6232910.0,491.37,351.66,485.76,4.02,2.28,9.629e-06,274.89,272.97,526.68,2.88,45.52,0.0,0.01,1.83,21.95812641101281,67.71797046237339,7036.84
1,2014,6232910.0,491.37,351.66,485.76,4.02,2.28,9.494e-06,274.22,272.8,488.55,3.26,45.23,0.0,0.01,1.83,21.95812641101281,67.71797046237339,7036.84
1,2015,6232910.0,491.37,351.66,485.76,4.02,2.28,8.0867e-06,274.31,273.22,621.55,2.75,44.48,0.0,0.01,1.86,21.95812641101281,67.71797046237339,7036.84
1,2016,6232910.0,491.37,351.66,485.76,4.02,2.28,9.2526e-06,274.16,273.05,660.51,2.32,42.83,0.0,0.01,1.86,21.95812641101281,67.71797046237339,7036.84
1,2017,6232910.0,491.37,351.66,485.76,4.02,2.28,8.0732e-06,273.4,271.94,569.68,1.94,42.0,0.0,0.01,1.86,21.95812641101281,67.71797046237339,7036.84
1,2018,6232910.0,491.37,351.66,485.76,4.02,2.28,1.0159e-05,274.77,273.45,426.88,2.1,41.84,0.0,0.01,1.84,21.95812641101281,67.71797046237339,7036.84
1,2019,6232910.0,491.37,351.66,485.76,4.02,2.28,9.3901e-06,273.79,272.37,565.48,2.42,42.11,0.0,0.01,1.83,21.95812641101281,67.71797046237339,7036.84
1,2020,6232910.0,491.37,351.66,485.76,4.02,2.28,9.5984e-06,274.54,273.63,607.13,1.53,41.82,0.0,0.01,1.85,21.95812641101281,67.71797046237339,7036.84
2,2001,6854700.0,255.02,111.89,245.41,2.61,1.75,8.5272e-06,274.58,272.49,552.63,4.21,58.22,0.0,0.01,2.05,25.485350661111536,67.24679019250453,8987.8
2,2002,6854700.0,255.02,111.89,245.41,2.61,1.75,1.00064e-05,274.69,273.13,499.61,4.63,58.62,0.0,0.01,2.0,25.485350661111536,67.24679019250453,8987.8
2,2003,6854700.0,255.02,111.89,245.41,2.61,1.75,9.2411e-06,274.83,273.66,499.3,3.81,56.08,0.0,0.01,1.97,25.485350661111536,67.24679019250453,8987.8
2,2004,6854700.0,255.02,111.89,245.41,2.61,1.75,8.5384e-06,274.57,273.52,616.48,3.63,58.48,0.0,0.01,1.96,25.485350661111536,67.24679019250453,8987.8
2,2005,6854700.0,255.02,111.89,245.41,2.61,1.75,1.03552e-05,275.24,274.23,660.45,3.82,58.8,0.0,0.01,1.97,25.485350661111536,67.24679019250453,8987.8
2,2006,6854700.0,255.02,111.89,245.41,2.61,1.75,1.094e-05,275.45,274.24,464.51,3.66,57.67,0.0,0.01,1.96,25.485350661111536,67.24679019250453,8987.8
2,2007,6854700.0,255.02,111.89,245.41,2.61,1.75,9.3538e-06,275.4,274.03,607.91,3.86,59.7,0.0,0.01,1.96,25.485350661111536,67.24679019250453,8987.8
2,2008,6854700.0,255.02,111.89,245.41,2.61,1.75,8.7258e-06,274.92,273.85,601.28,2.93,60.06,0.0,0.01,1.96,25.485350661111536,67.24679019250453,8987.8
2,2009,6854700.0,255.02,111.89,245.41,2.61,1.75,1.01468e-05,275.09,273.77,471.87,2.41,58.59,0.0,0.01,1.96,25.485350661111536,67.24679019250453,8987.8
2,2010,6854700.0,255.02,111.89,245.41,2.61,1.75,9.3855e-06,274.12,272.05,491.87,1.88,60.18,0.0,0.01,1.93,25.485350661111536,67.24679019250453,8987.8
2,2011,6854700.0,255.02,111.89,245.41,2.61,1.75,1.09031e-05,275.1,274.09,606.02,2.82,61.78,0.0,0.01,1.89,25.485350661111536,67.24679019250453,8987.8
2,2012,6854700.0,255.02,111.89,245.41,2.61,1.75,1.01087e-05,274.41,272.3,608.8,2.67,62.79,0.0,0.01,1.89,25.485350661111536,67.24679019250453,8987.8
2,2013,6854700.0,255.02,111.89,245.41,2.61,1.75,1.13393e-05,275.71,274.02,474.43,3.32,64.3,0.0,0.01,1.89,25.485350661111536,67.24679019250453,8987.8
2,2014,6854700.0,255.02,111.89,245.41,2.61,1.75,1.11721e-05,274.82,273.84,520.56,4.02,64.12,0.0,0.01,1.89,25.485350661111536,67.24679019250453,8987.8
2,2015,6854700.0,255.02,111.89,245.41,2.61,1.75,9.1194e-06,275.12,274.31,667.25,2.9,63.74,0.0,0.01,1.92,25.485350661111536,67.24679019250453,8987.8
2,2016,6854700.0,255.02,111.89,245.41,2.61,1.75,1.09082e-05,275.32,274.29,678.79,1.92,62.72,0.0,0.01,1.94,25.485350661111536,67.24679019250453,8987.8
2,2017,6854700.0,255.02,111.89,245.41,2.61,1.75,9.2374e-06,274.07,272.95,536.13,1.38,58.9,0.0,0.01,1.93,25.485350661111536,67.24679019250453,8987.8
2,2018,6854700.0,255.02,111.89,245.41,2.61,1.75,1.20669e-05,275.64,274.7,472.87,1.8,59.5,0.0,0.01,1.92,25.485350661111536,67.24679019250453,8987.8
2,2019,6854700.0,255.02,111.89,245.41,2.61,1.75,1.08282e-05,274.58,273.55,579.38,1.91,58.47,0.0,0.01,1.91,25.485350661111536,67.24679019250453,8987.8
2,2020,6854700.0,255.02,111.89,245.41,2.61,1.75,1.16263e-05,275.65,275.09,636.01,0.98,59.65,0.0,0.01,1.93,25.485350661111536,67.24679019250453,8987.8
3,2001,6233850.0,240.5,326.9,100.42,3.4,2.15,7.6315e-06,274.11,271.67,589.67,3.79,56.49,0.0,0.01,2.11,22.129610803010657,66.42208959876459,6075.43
3,2002,6233850.0,240.5,326.9,100.42,3.4,2.15,9.7773e-06,274.18,272.65,443.36,4.15,56.83,0.0,0.01,2.08,22.129610803010657,66.42208959876459,6075.43
3,2003,6233850.0,240.5,326.9,100.42,3.4,2.15,8.8773e-06,274.2,273.13,439.29,4.29,55.47,0.0,0.01,2.05,22.129610803010657,66.42208959876459,6075.43
3,2004,6233850.0,240.5,326.9,100.42,3.4,2.15,7.9146e-06,273.89,272.81,623.87,4.02,55.0,0.0,0.01,2.1,22.129610803010657,66.42208959876459,6075.43
3,2005,6233850.0,240.5,326.9,100.42,3.4,2.15,9.7927e-06,274.62,273.49,640.43,4.45,56.79,0.0,0.01,2.11,22.129610803010657,66.42208959876459,6075.43
3,2006,6233850.0,240.5,326.9,100.42,3.4,2.15,9.761e-06,274.97,273.75,513.53,4.49,56.51,0.0,0.01,2.09,22.129610803010657,66.42208959876459,6075.43
3,2007,6233850.0,240.5,326.9,100.42,3.4,2.15,9.3194e-06,275.0,273.28,610.43,4.94,56.85,0.0,0.01,2.1,22.129610803010657,66.42208959876459,6075.43
3,2008,6233850.0,240.5,326.9,100.42,3.4,2.15,9.1789e-06,274.74,273.41,616.34,3.98,57.24,0.0,0.01,2.09,22.129610803010657,66.42208959876459,6075.43
3,2009,6233850.0,240.5,326.9,100.42,3.4,2.15,9.7697e-06,274.84,273.28,445.65,3.07,55.52,0.0,0.01,2.09,22.129610803010657,66.42208959876459,6075.43
3,2010,6233850.0,240.5,326.9,100.42,3.4,2.15,8.9269e-06,273.57,271.19,511.32,2.57,55.06,0.0,0.01,2.05,22.129610803010657,66.42208959876459,6075.43
3,2011,6233850.0,240.5,326.9,100.42,3.4,2.15,1.01745e-05,274.9,273.51,681.8,3.54,57.24,0.0,0.01,2.03,22.129610803010657,66.42208959876459,6075.43
3,2012,6233850.0,240.5,326.9,100.42,3.4,2.15,9.7547e-06,273.91,271.82,677.29,3.26,58.66,0.0,0.01,2.04,22.129610803010657,66.42208959876459,6075.43
3,2013,6233850.0,240.5,326.9,100.42,3.4,2.15,1.07498e-05,275.18,273.38,563.62,3.74,59.89,0.0,0.01,2.04,22.129610803010657,66.42208959876459,6075.43
3,2014,6233850.0,240.5,326.9,100.42,3.4,2.15,1.08036e-05,274.66,273.4,469.17,3.95,59.92,0.0,0.01,2.03,22.129610803010657,66.42208959876459,6075.43
3,2015,6233850.0,240.5,326.9,100.42,3.4,2.15,9.5548e-06,274.73,273.88,684.11,3.34,58.73,0.0,0.01,2.07,22.129610803010657,66.42208959876459,6075.43
3,2016,6233850.0,240.5,326.9,100.42,3.4,2.15,1.03837e-05,274.51,273.46,674.01,2.67,55.8,0.0,0.01,2.06,22.129610803010657,66.42208959876459,6075.43
3,2017,6233850.0,240.5,326.9,100.42,3.4,2.15,9.156e-06,273.84,272.5,636.93,2.26,55.49,0.0,0.01,2.06,22.129610803010657,66.42208959876459,6075.43
3,2018,6233850.0,240.5,326.9,100.42,3.4,2.15,1.14754e-05,275.26,273.97,412.13,2.2,54.95,0.0,0.01,2.05,22.129610803010657,66.42208959876459,6075.43
3,2019,6233850.0,240.5,326.9,100.42,3.4,2.15,1.07145e-05,274.23,272.93,581.15,2.43,55.65,0.0,0.01,2.04,22.129610803010657,66.42208959876459,6075.43
3,2020,6233850.0,240.5,326.9,100.42,3.4,2.15,1.06885e-05,274.92,274.19,617.52,1.69,53.99,0.0,0.01,2.07,22.129610803010657,66.42208959876459,6075.43
4,2001,6233750.0,336.26,350.76,176.57,4.68,2.8,6.8669e-06,273.86,271.1,702.47,3.8,36.27,0.0,0.01,4.05,20.387646300322267,66.37732343367865,5793.13
4,2002,6233750.0,336.26,350.76,176.57,4.68,2.8,8.8883e-06,274.13,272.3,524.01,3.28,38.06,0.0,0.01,4.02,20.387646300322267,66.37732343367865,5793.13
4,2003,6233750.0,336.26,350.76,176.57,4.68,2.8,8.2665e-06,274.33,272.84,574.81,3.13,36.34,0.0,0.01,3.96,20.387646300322267,66.37732343367865,5793.13
4,2004,6233750.0,336.26,350.76,176.57,4.68,2.8,7.4093e-06,273.8,272.43,668.8,2.84,35.72,0.0,0.01,4.02,20.387646300322267,66.37732343367865,5793.13
4,2005,6233750.0,336.26,350.76,176.57,4.68,2.8,8.6218e-06,274.39,273.06,726.89,3.36,37.31,0.0,0.01,4.07,20.387646300322267,66.37732343367865,5793.13
4,2006,6233750.0,336.26,350.76,176.57,4.68,2.8,8.5317e-06,274.86,273.3,612.59,3.67,37.26,0.0,0.01,4.02,20.387646300322267,66.37732343367865,5793.13
4,2007,6233750.0,336.26,350.76,176.57,4.68,2.8,8.2864e-06,274.85,272.75,696.62,4.07,37.47,0.0,0.01,4.03,20.387646300322267,66.37732343367865,5793.13
4,2008,6233750.0,336.26,350.76,176.57,4.68,2.8,8.2721e-06,274.68,272.96,624.75,3.71,37.34,0.0,0.01,4.01,20.387646300322267,66.37732343367865,5793.13
4,2009,6233750.0,336.26,350.76,176.57,4.68,2.8,8.5865e-06,274.74,272.62,519.11,2.95,36.02,0.0,0.01,3.98,20.387646300322267,66.37732343367865,5793.13
4,2010,6233750.0,336.26,350.76,176.57,4.68,2.8,7.88e-06,273.5,270.43,554.07,2.51,35.47,0.0,0.01,3.91,20.387646300322267,66.37732343367865,5793.13
4,2011,6233750.0,336.26,350.76,176.57,4.68,2.8,8.8325e-06,274.88,273.02,809.15,3.38,37.28,0.0,0.01,3.9,20.387646300322267,66.37732343367865,5793.13
4,2012,6233750.0,336.26,350.76,176.57,4.68,2.8,8.4454e-06,273.59,271.09,673.94,3.13,38.26,0.0,0.01,3.92,20.387646300322267,66.37732343367865,5793.13
4,2013,6233750.0,336.26,350.76,176.57,4.68,2.8,9.4646e-06,274.85,272.71,651.15,3.46,39.19,0.0,0.01,3.92,20.387646300322267,66.37732343367865,5793.13
4,2014,6233750.0,336.26,350.76,176.57,4.68,2.8,9.5537e-06,274.54,272.9,496.5,3.61,38.94,0.0,0.01,3.9,20.387646300322267,66.37732343367865,5793.13
4,2015,6233750.0,336.26,350.76,176.57,4.68,2.8,8.3392e-06,274.34,273.03,763.69,3.12,37.83,0.0,0.01,3.99,20.387646300322267,66.37732343367865,5793.13
4,2016,6233750.0,336.26,350.76,176.57,4.68,2.8,8.807e-06,274.07,272.62,632.83,2.7,35.56,0.0,0.01,3.97,20.387646300322267,66.37732343367865,5793.13
4,2017,6233750.0,336.26,350.76,176.57,4.68,2.8,8.1665e-06,273.62,271.92,689.34,2.46,35.35,0.0,0.01,3.99,20.387646300322267,66.37732343367865,5793.13
4,2018,6233750.0,336.26,350.76,176.57,4.68,2.8,1.0024e-05,274.85,273.15,505.09,2.41,35.06,0.0,0.01,3.94,20.387646300322267,66.37732343367865,5793.13
4,2019,6233750.0,336.26,350.76,176.57,4.68,2.8,9.3412e-06,274.12,272.3,635.89,2.55,36.26,0.0,0.01,3.92,20.387646300322267,66.37732343367865,5793.13
4,2020,6233750.0,336.26,350.76,176.57,4.68,2.8,9.1144e-06,274.53,273.31,682.35,1.88,34.9,0.0,0.01,3.97,20.387646300322267,66.37732343367865,5793.13
5,2001,6233780.0,145.53,125.09,114.52,3.03,2.29,9.2873e-06,275.01,273.25,603.76,6.41,87.2,0.0,0.02,1.41,21.871586239132004,66.14577004383727,3568.84
5,2002,6233780.0,145.53,125.09,114.52,3.03,2.29,1.16976e-05,274.78,273.85,452.15,9.77,85.64,0.0,0.02,1.37,21.871586239132004,66.14577004383727,3568.84
5,2003,6233780.0,145.53,125.09,114.52,3.03,2.29,1.04947e-05,274.86,274.34,431.28,10.91,83.0,0.0,0.02,1.34,21.871586239132004,66.14577004383727,3568.84
5,2004,6233780.0,145.53,125.09,114.52,3.03,2.29,9.309e-06,274.41,273.94,617.48,10.46,83.25,0.0,0.02,1.34,21.871586239132004,66.14577004383727,3568.84
5,2005,6233780.0,145.53,125.09,114.52,3.03,2.29,1.13963e-05,275.22,274.68,675.54,11.45,82.93,0.0,0.02,1.34,21.871586239132004,66.14577004383727,3568.84
5,2006,6233780.0,145.53,125.09,114.52,3.03,2.29,1.15627e-05,275.74,275.05,512.55,11.04,82.98,0.0,0.02,1.33,21.871586239132004,66.14577004383727,3568.84
5,2007,6233780.0,145.53,125.09,114.52,3.03,2.29,1.13208e-05,275.94,274.49,652.88,11.81,82.78,0.0,0.02,1.33,21.871586239132004,66.14577004383727,3568.84
5,2008,6233780.0,145.53,125.09,114.52,3.03,2.29,1.11475e-05,275.54,274.7,652.84,9.39,84.86,0.0,0.02,1.32,21.871586239132004,66.14577004383727,3568.84
5,2009,6233780.0,145.53,125.09,114.52,3.03,2.29,1.1738e-05,275.61,274.49,469.75,7.3,85.61,0.0,0.02,1.32,21.871586239132004,66.14577004383727,3568.84
5,2010,6233780.0,145.53,125.09,114.52,3.03,2.29,1.09522e-05,274.21,272.36,549.37,6.42,86.23,0.0,0.02,1.31,21.871586239132004,66.14577004383727,3568.84
5,2011,6233780.0,145.53,125.09,114.52,3.03,2.29,1.22533e-05,275.59,274.79,787.79,7.9,86.65,0.0,0.02,1.3,21.871586239132004,66.14577004383727,3568.84
5,2012,6233780.0,145.53,125.09,114.52,3.03,2.29,1.21501e-05,274.78,273.15,755.18,6.89,88.28,0.0,0.02,1.3,21.871586239132004,66.14577004383727,3568.84
5,2013,6233780.0,145.53,125.09,114.52,3.03,2.29,1.29766e-05,276.03,274.62,578.59,8.16,87.88,0.0,0.02,1.3,21.871586239132004,66.14577004383727,3568.84
5,2014,6233780.0,145.53,125.09,114.52,3.03,2.29,1.32278e-05,275.51,274.8,472.6,8.8,87.44,0.0,0.02,1.3,21.871586239132004,66.14577004383727,3568.84
5,2015,6233780.0,145.53,125.09,114.52,3.03,2.29,1.13385e-05,275.69,275.31,750.51,8.35,87.85,0.0,0.02,1.31,21.871586239132004,66.14577004383727,3568.84
5,2016,6233780.0,145.53,125.09,114.52,3.03,2.29,1.22137e-05,275.69,274.75,674.26,7.52,87.29,0.0,0.02,1.3,21.871586239132004,66.14577004383727,3568.84
5,2017,6233780.0,145.53,125.09,114.52,3.03,2.29,1.09824e-05,274.88,273.97,656.52,6.24,87.24,0.0,0.02,1.31,21.871586239132004,66.14577004383727,3568.84
5,2018,6233780.0,145.53,125.09,114.52,3.03,2.29,1.38014e-05,276.3,275.37,430.11,5.89,86.98,0.0,0.02,1.3,21.871586239132004,66.14577004383727,3568.84
5,2019,6233780.0,145.53,125.09,114.52,3.03,2.29,1.33174e-05,275.07,274.35,599.66,6.93,87.08,0.0,0.02,1.3,21.871586239132004,66.14577004383727,3568.84
5,2020,6233780.0,145.53,125.09,114.52,3.03,2.29,1.29243e-05,275.97,275.73,648.27,5.23,86.38,0.0,0.02,1.31,21.871586239132004,66.14577004383727,3568.84
6,2001,6233710.0,370.99,334.25,211.49,3.98,2.75,7.8944e-06,274.47,271.86,736.29,4.21,51.25,0.01,0.0,3.77,19.85574421950271,65.89772624305748,4842.0
6,2002,6233710.0,370.99,334.25,211.49,3.98,2.75,1.01573e-05,274.72,273.03,471.22,3.9,54.72,0.0,0.0,3.67,19.85574421950271,65.89772624305748,4842.0
6,2003,6233710.0,370.99,334.25,211.49,3.98,2.75,9.3698e-06,274.75,273.48,505.35,4.28,53.04,0.0,0.0,3.6,19.85574421950271,65.89772624305748,4842.0
6,2004,6233710.0,370.99,334.25,211.49,3.98,2.75,8.205e-06,274.18,272.98,640.75,3.93,52.92,0.0,0.0,3.67,19.85574421950271,65.89772624305748,4842.0
6,2005,6233710.0,370.99,334.25,211.49,3.98,2.75,9.7736e-06,274.82,273.74,673.6,4.6,54.41,0.0,0.0,3.69,19.85574421950271,65.89772624305748,4842.0
6,2006,6233710.0,370.99,334.25,211.49,3.98,2.75,9.8655e-06,275.36,274.09,580.82,4.96,54.16,0.0,0.0,3.65,19.85574421950271,65.89772624305748,4842.0
6,2007,6233710.0,370.99,334.25,211.49,3.98,2.75,9.6654e-06,275.45,273.51,648.39,5.36,54.46,0.0,0.0,3.65,19.85574421950271,65.89772624305748,4842.0
6,2008,6233710.0,370.99,334.25,211.49,3.98,2.75,9.6494e-06,275.2,273.81,623.59,4.86,54.39,0.0,0.0,3.62,19.85574421950271,65.89772624305748,4842.0
6,2009,6233710.0,370.99,334.25,211.49,3.98,2.75,1.00959e-05,275.22,273.37,533.44,4.06,52.73,0.0,0.0,3.6,19.85574421950271,65.89772624305748,4842.0
6,2010,6233710.0,370.99,334.25,211.49,3.98,2.75,9.4311e-06,273.86,271.11,530.34,3.41,52.66,0.0,0.0,3.55,19.85574421950271,65.89772624305748,4842.0
6,2011,6233710.0,370.99,334.25,211.49,3.98,2.75,1.05916e-05,275.34,273.88,803.14,4.84,55.44,0.0,0.0,3.53,19.85574421950271,65.89772624305748,4842.0
6,2012,6233710.0,370.99,334.25,211.49,3.98,2.75,1.03362e-05,274.2,271.93,703.0,4.41,56.25,0.0,0.0,3.52,19.85574421950271,65.89772624305748,4842.0
6,2013,6233710.0,370.99,334.25,211.49,3.98,2.75,1.14512e-05,275.45,273.62,573.05,5.03,57.25,0.0,0.0,3.51,19.85574421950271,65.89772624305748,4842.0
6,2014,6233710.0,370.99,334.25,211.49,3.98,2.75,1.15714e-05,275.14,273.93,455.79,5.51,56.48,0.0,0.0,3.48,19.85574421950271,65.89772624305748,4842.0
6,2015,6233710.0,370.99,334.25,211.49,3.98,2.75,1.00385e-05,274.96,273.95,717.62,4.85,55.83,0.0,0.0,3.52,19.85574421950271,65.89772624305748,4842.0
6,2016,6233710.0,370.99,334.25,211.49,3.98,2.75,1.03854e-05,274.79,273.46,570.71,4.24,53.64,0.0,0.0,3.51,19.85574421950271,65.89772624305748,4842.0
6,2017,6233710.0,370.99,334.25,211.49,3.98,2.75,9.721e-06,274.26,272.83,650.72,3.75,53.16,0.0,0.0,3.51,19.85574421950271,65.89772624305748,4842.0
6,2018,6233710.0,370.99,334.25,211.49,3.98,2.75,1.19104e-05,275.52,274.04,472.19,3.42,52.84,0.0,0.0,3.49,19.85574421950271,65.89772624305748,4842.0
6,2019,6233710.0,370.99,334.25,211.49,3.98,2.75,1.13991e-05,274.56,273.25,591.18,3.43,54.75,0.0,0.0,3.48,19.85574421950271,65.89772624305748,4842.0
6,2020,6233710.0,370.99,334.25,211.49,3.98,2.75,1.11261e-05,275.2,274.41,663.44,2.61,53.12,0.0,0.0,3.52,19.85574421950271,65.89772624305748,4842.0
7,2001,,162.98,87.59,164.2,2.22,1.8,1.14467e-05,275.52,274.52,612.23,8.97,87.6,0.0,0.0,2.32,22.213610427446493,66.16074298452115,575.66
7,2002,,162.98,87.59,164.2,2.22,1.8,1.22604e-05,274.89,274.11,435.9,12.92,84.42,0.0,0.0,2.31,22.213610427446493,66.16074298452115,575.66
7,2003,,162.98,87.59,164.2,2.22,1.8,1.18531e-05,275.22,274.7,405.94,12.1,85.26,0.0,0.0,2.3,22.213610427446493,66.16074298452115,575.66
7,2004,,162.98,87.59,164.2,2.22,1.8,1.09483e-05,274.97,274.8,603.95,11.37,86.01,0.0,0.0,2.32,22.213610427446493,66.16074298452115,575.66
7,2005,,162.98,87.59,164.2,2.22,1.8,1.34567e-05,275.97,275.61,653.39,13.03,84.35,0.0,0.0,2.33,22.213610427446493,66.16074298452115,575.66
7,2006,,162.98,87.59,164.2,2.22,1.8,1.31882e-05,276.38,275.93,508.39,13.14,84.27,0.0,0.0,2.33,22.213610427446493,66.16074298452115,575.66
7,2007,,162.98,87.59,164.2,2.22,1.8,1.2944e-05,276.44,275.59,692.62,14.46,82.93,0.0,0.0,2.32,22.213610427446493,66.16074298452115,575.66
7,2008,,162.98,87.59,164.2,2.22,1.8,1.26402e-05,276.15,275.7,630.48,10.69,86.65,0.0,0.0,2.32,22.213610427446493,66.16074298452115,575.66
7,2009,,162.98,87.59,164.2,2.22,1.8,1.32543e-05,276.0,275.39,474.8,8.33,88.7,0.0,0.0,2.32,22.213610427446493,66.16074298452115,575.66
7,2010,,162.98,87.59,164.2,2.22,1.8,1.23452e-05,274.54,273.3,539.18,7.42,89.62,0.0,0.0,2.32,22.213610427446493,66.16074298452115,575.66
7,2011,,162.98,87.59,164.2,2.22,1.8,1.33429e-05,275.86,275.59,786.7,8.66,88.64,0.0,0.0,2.32,22.213610427446493,66.16074298452115,575.66
7,2012,,162.98,87.59,164.2,2.22,1.8,1.37194e-05,275.4,274.16,800.78,6.74,90.5,0.0,0.0,2.32,22.213610427446493,66.16074298452115,575.66
7,2013,,162.98,87.59,164.2,2.22,1.8,1.4113e-05,276.44,275.43,579.73,8.14,89.19,0.0,0.0,2.32,22.213610427446493,66.16074298452115,575.66
7,2014,,162.98,87.59,164.2,2.22,1.8,1.45016e-05,276.1,275.79,485.16,9.59,87.64,0.0,0.0,2.32,22.213610427446493,66.16074298452115,575.66
7,2015,,162.98,87.59,164.2,2.22,1.8,1.25859e-05,276.3,276.27,814.82,9.54,87.82,0.0,0.0,2.32,22.213610427446493,66.16074298452115,575.66
7,2016,,162.98,87.59,164.2,2.22,1.8,1.37364e-05,276.37,275.63,706.94,8.56,88.81,0.0,0.0,2.32,22.213610427446493,66.16074298452115,575.66
7,2017,,162.98,87.59,164.2,2.22,1.8,1.21767e-05,275.41,274.75,624.88,7.21,89.98,0.0,0.0,2.32,22.213610427446493,66.16074298452115,575.66
7,2018,,162.98,87.59,164.2,2.22,1.8,1.47633e-05,276.82,275.91,428.33,7.08,90.14,0.0,0.0,2.32,22.213610427446493,66.16074298452115,575.66
7,2019,,162.98,87.59,164.2,2.22,1.8,1.47934e-05,275.61,275.11,583.67,8.86,88.38,0.0,0.0,2.32,22.213610427446493,66.16074298452115,575.66
7,2020,,162.98,87.59,164.2,2.22,1.8,1.41984e-05,276.58,276.65,697.25,6.03,90.94,0.0,0.0,2.32,22.213610427446493,66.16074298452115,575.66
8,2001,6233870.0,75.27,44.98,66.76,2.22,1.73,1.11779e-05,275.59,274.48,596.09,7.05,88.46,0.0,0.05,3.18,23.320063564554825,66.0394834801126,5112.73
8,2002,6233870.0,75.27,44.98,66.76,2.22,1.73,1.23862e-05,275.04,274.16,442.85,12.95,83.36,0.0,0.05,3.14,23.320063564554825,66.0394834801126,5112.73
8,2003,6233870.0,75.27,44.98,66.76,2.22,1.73,1.15447e-05,275.08,274.36,432.19,11.46,84.77,0.0,0.05,3.12,23.320063564554825,66.0394834801126,5112.73
8,2004,6233870.0,75.27,44.98,66.76,2.22,1.73,1.08077e-05,275.03,274.85,589.79,10.62,85.72,0.0,0.05,3.12,23.320063564554825,66.0394834801126,5112.73
8,2005,6233870.0,75.27,44.98,66.76,2.22,1.73,1.34729e-05,276.1,275.67,636.4,11.17,85.22,0.0,0.05,3.11,23.320063564554825,66.0394834801126,5112.73
8,2006,6233870.0,75.27,44.98,66.76,2.22,1.73,1.32162e-05,276.41,275.97,477.45,10.57,85.85,0.0,0.05,3.11,23.320063564554825,66.0394834801126,5112.73
8,2007,6233870.0,75.27,44.98,66.76,2.22,1.73,1.2626e-05,276.42,275.67,670.68,10.11,86.33,0.0,0.05,3.1,23.320063564554825,66.0394834801126,5112.73
8,2008,6233870.0,75.27,44.98,66.76,2.22,1.73,1.22423e-05,276.12,275.73,604.6,6.18,90.19,0.0,0.05,3.1,23.320063564554825,66.0394834801126,5112.73
8,2009,6233870.0,75.27,44.98,66.76,2.22,1.73,1.31468e-05,275.97,275.48,472.8,4.27,91.82,0.0,0.05,3.11,23.320063564554825,66.0394834801126,5112.73
8,2010,6233870.0,75.27,44.98,66.76,2.22,1.73,1.2057e-05,274.64,273.54,501.21,3.09,93.19,0.0,0.05,3.1,23.320063564554825,66.0394834801126,5112.73
8,2011,6233870.0,75.27,44.98,66.76,2.22,1.73,1.30394e-05,275.77,275.73,672.41,5.35,91.03,0.0,0.05,3.09,23.320063564554825,66.0394834801126,5112.73
8,2012,6233870.0,75.27,44.98,66.76,2.22,1.73,1.33194e-05,275.31,274.19,736.39,3.87,92.43,0.0,0.05,3.09,23.320063564554825,66.0394834801126,5112.73
